time,gFx,gFy,gFz,0
18:14:27:215,0.6582,0.0086,-0.0608,0.660
18:14:27:216,0.6914,-0.0093,-0.0798,0.694
18:14:27:218,0.7351,-0.0347,-0.0994,0.738
18:14:27:220,0.7752,-0.0608,-0.1184,0.780
18:14:27:222,0.8045,-0.0875,-0.1350,0.812
18:14:27:224,0.8262,-0.1087,-0.1375,0.835
18:14:27:227,0.8397,-0.1112,-0.1311,0.848
18:14:27:228,0.8453,-0.1036,-0.1282,0.852
18:14:27:229,0.8563,-0.1033,-0.1267,0.863
18:14:27:232,0.8644,-0.1043,-0.1206,0.870
18:14:27:234,0.8692,-0.1060,-0.1072,0.874
18:14:27:236,0.8851,-0.1197,-0.0894,0.889
18:14:27:238,0.9179,-0.1480,-0.0811,0.924
18:14:27:239,0.9484,-0.1803,-0.0713,0.957
18:14:27:242,0.9672,-0.2130,-0.0588,0.980
18:14:27:243,0.9811,-0.2409,-0.0586,0.999
18:14:27:249,0.9887,-0.2582,-0.0659,1.010
18:14:27:250,0.9850,-0.2665,-0.0749,1.009
18:14:27:251,0.9672,-0.2656,-0.0874,0.992
18:14:27:257,0.9401,-0.2651,-0.0960,0.966
18:14:27:259,0.9193,-0.2748,-0.0928,0.948
18:14:27:260,0.9091,-0.2878,-0.0862,0.941
18:14:27:261,0.9010,-0.2922,-0.0823,0.934
18:14:27:262,0.8946,-0.2905,-0.0803,0.927
18:14:27:263,0.8712,-0.2866,-0.0647,0.903
18:14:27:268,0.8473,-0.2822,-0.0390,0.877
18:14:27:270,0.8311,-0.2599,-0.0251,0.856
18:14:27:271,0.8167,-0.2240,-0.0232,0.834
18:14:27:271,0.8074,-0.1994,-0.0166,0.820
18:14:27:272,0.8023,-0.1930,-0.0063,0.814
18:14:27:274,0.8087,-0.2060,0.0098,0.823
18:14:27:280,0.8287,-0.2245,0.0218,0.846
18:14:27:282,0.8539,-0.2255,0.0194,0.871
18:14:27:283,0.8841,-0.2079,0.0074,0.897
18:14:27:284,0.9169,-0.1884,-0.0073,0.926
18:14:27:285,0.9408,-0.1710,-0.0258,0.947
18:14:27:286,0.9533,-0.1539,-0.0581,0.958
18:14:27:288,0.9606,-0.1437,-0.0972,0.967
18:14:27:290,0.9697,-0.1463,-0.1365,0.980
18:14:27:292,0.9714,-0.1549,-0.1824,0.989
18:14:27:295,0.9618,-0.1625,-0.2308,0.990
18:14:27:298,0.9416,-0.1627,-0.2770,0.981
18:14:27:299,0.9132,-0.1500,-0.3190,0.965
18:14:27:300,0.8893,-0.1226,-0.3517,0.951
18:14:27:302,0.8727,-0.0858,-0.3754,0.942
18:14:27:303,0.8658,-0.0442,-0.3921,0.942
18:14:27:306,0.8714,-0.0022,-0.4155,0.957
18:14:27:308,0.8949,0.0379,-0.4116,0.980
18:14:27:311,0.9513,0.0691,-0.3921,1.027
18:14:27:313,1.0368,0.0901,-0.3718,1.103
18:14:27:316,1.1270,0.1043,-0.3539,1.184
18:14:27:317,1.2118,0.1112,-0.3449,1.264
18:14:27:318,1.2853,0.1134,-0.3456,1.335
18:14:27:319,1.3483,0.1136,-0.3571,1.398
18:14:27:322,1.3974,0.1148,-0.3735,1.449
18:14:27:323,1.4382,0.1212,-0.3957,1.495
18:14:27:331,1.4722,0.1295,-0.4304,1.538
18:14:27:333,1.4761,0.1339,-0.4719,1.553
18:14:27:334,1.4517,0.1349,-0.5110,1.542
18:14:27:335,1.4118,0.1344,-0.5377,1.514
18:14:27:336,1.3681,0.1353,-0.5535,1.479
18:14:27:337,1.3266,0.1375,-0.5623,1.444
18:14:27:338,1.2890,0.1412,-0.5660,1.412
18:14:27:340,1.2572,0.1478,-0.5660,1.384
18:14:27:342,1.2433,0.1527,-0.5662,1.372
18:14:27:350,1.2179,0.1664,-0.5672,1.352
18:14:27:352,1.1932,0.1832,-0.5711,1.334
18:14:27:353,1.1678,0.2050,-0.5865,1.322
18:14:27:354,1.1475,0.2316,-0.6263,1.327
18:14:27:355,1.1382,0.2614,-0.6945,1.358
18:14:27:356,1.1394,0.2893,-0.7759,1.408
18:14:27:357,1.1475,0.3086,-0.8448,1.457
18:14:27:358,1.1561,0.3164,-0.8780,1.485
18:14:27:362,1.1607,0.3125,-0.8633,1.479
18:14:27:363,1.1617,0.2946,-0.7976,1.439
18:14:27:364,1.1595,0.2621,-0.6882,1.373
18:14:27:365,1.1541,0.2209,-0.5516,1.298
18:14:27:367,1.1421,0.1818,-0.4084,1.227
18:14:27:369,1.1187,0.1522,-0.2807,1.165
18:14:27:371,1.0828,0.1331,-0.1788,1.108
18:14:27:373,1.0339,0.1261,-0.1028,1.050
18:14:27:375,0.9733,0.1280,-0.0498,0.988
18:14:27:379,0.9061,0.1368,-0.0170,0.923
18:14:27:382,0.8399,0.1466,0.0001,0.861
18:14:27:383,0.7815,0.1534,0.0057,0.806
18:14:27:384,0.7332,0.1581,0.0027,0.760
18:14:27:385,0.6990,0.1593,-0.0046,0.728
18:14:27:387,0.6833,0.1561,-0.0161,0.712
18:14:27:389,0.6867,0.1488,-0.0349,0.713
18:14:27:391,0.7065,0.1373,-0.0581,0.730
18:14:27:395,0.7368,0.1231,-0.0823,0.758
18:14:27:397,0.7720,0.1082,-0.1109,0.792
18:14:27:398,0.8101,0.0931,-0.1436,0.830
18:14:27:399,0.8463,0.0784,-0.1812,0.870
18:14:27:401,0.8775,0.0630,-0.2220,0.906
18:14:27:404,0.9022,0.0450,-0.2643,0.938
18:14:27:406,0.9215,0.0232,-0.3085,0.967
18:14:27:408,0.9374,0.0005,-0.3530,0.995
18:14:27:411,0.9528,-0.0220,-0.3945,1.023
18:14:27:413,0.9723,-0.0445,-0.4297,1.054
18:14:27:414,0.9843,-0.0559,-0.4451,1.071
18:14:27:415,1.0112,-0.0796,-0.4695,1.106
18:14:27:417,1.0417,-0.1024,-0.4812,1.140
18:14:27:419,1.0789,-0.1219,-0.4876,1.177
18:14:27:422,1.1187,-0.1366,-0.4934,1.217
18:14:27:424,1.1553,-0.1454,-0.4949,1.252
18:14:27:426,1.1859,-0.1459,-0.4898,1.278
18:14:27:430,1.2103,-0.1368,-0.4776,1.296
18:14:27:431,1.2325,-0.1204,-0.4573,1.309
18:14:27:432,1.2528,-0.1009,-0.4358,1.320
18:14:27:433,1.2648,-0.0804,-0.4153,1.324
18:14:27:436,1.2626,-0.0574,-0.3930,1.315
18:14:27:438,1.2406,-0.0364,-0.3664,1.287
18:14:27:439,1.1978,-0.0225,-0.3290,1.236
18:14:27:441,1.1507,-0.0144,-0.2846,1.180
18:14:27:447,1.1087,-0.0068,-0.2443,1.131
18:14:27:449,1.0710,0.0005,-0.2071,1.087
18:14:27:450,1.0339,0.0064,-0.1678,1.044
18:14:27:450,0.9941,0.0090,-0.1219,0.999
18:14:27:454,0.9474,0.0039,-0.0681,0.948
18:14:27:456,0.8771,-0.0149,0.0198,0.877
18:14:27:457,0.7901,-0.0398,0.1154,0.800
18:14:27:458,0.7085,-0.0535,0.1813,0.734
18:14:27:464,0.6398,-0.0530,0.2280,0.684
18:14:27:466,0.5856,-0.0479,0.2634,0.648
18:14:27:467,0.5331,-0.0447,0.2903,0.614
18:14:27:468,0.4415,-0.0310,0.3018,0.544
18:14:27:469,0.3379,-0.0176,0.2991,0.463
18:14:27:470,0.3152,-0.0274,0.2612,0.421
18:14:27:471,0.4053,-0.0450,0.1374,0.433
18:14:27:474,0.5135,-0.0496,0.0054,0.512
18:14:27:475,0.6037,-0.0342,-0.0942,0.607
18:14:27:478,0.7378,-0.0086,-0.1934,0.758
18:14:27:480,0.9076,0.0159,-0.3293,0.960
18:14:27:481,1.0833,0.0332,-0.4915,1.183
18:14:27:483,1.2311,0.0479,-0.6317,1.377
18:14:27:485,1.3026,0.0726,-0.7221,1.484
18:14:27:487,1.2990,0.0897,-0.7465,1.494
18:14:27:489,1.2425,0.1287,-0.7688,1.461
18:14:27:491,1.1714,0.1757,-0.7622,1.404
18:14:27:496,1.0984,0.2306,-0.7233,1.333
18:14:27:498,1.0351,0.2868,-0.6605,1.262
18:14:27:499,0.9802,0.3403,-0.5961,1.201
18:14:27:500,0.9203,0.3877,-0.5357,1.141
18:14:27:501,0.8602,0.4241,-0.4715,1.080
18:14:27:504,0.8138,0.4503,-0.4038,1.028
18:14:27:505,0.7769,0.4671,-0.3415,0.986
18:14:27:507,0.7315,0.4730,-0.2902,0.937
18:14:27:509,0.6721,0.4722,-0.2372,0.877
18:14:27:513,0.6142,0.4688,-0.1820,0.818
18:14:27:514,0.5746,0.4627,-0.1385,0.777
18:14:27:516,0.5604,0.4559,-0.1201,0.760
18:14:27:517,0.5641,0.4478,-0.1219,0.757
18:14:27:519,0.5766,0.4376,-0.1319,0.762
18:14:27:521,0.5966,0.4229,-0.1526,0.771
18:14:27:523,0.6193,0.4063,-0.1832,0.785
18:14:27:525,0.6403,0.3897,-0.2083,0.798
18:14:27:530,0.6630,0.3755,-0.2259,0.813
18:14:27:532,0.6892,0.3618,-0.2403,0.831
18:14:27:533,0.7163,0.3454,-0.2501,0.848
18:14:27:534,0.7422,0.3276,-0.2526,0.863
18:14:27:535,0.7681,0.3105,-0.2523,0.878
18:14:27:537,0.7923,0.2956,-0.2528,0.894
18:14:27:539,0.8057,0.2861,-0.2550,0.903
18:14:27:541,0.8113,0.2792,-0.2582,0.906
18:14:27:545,0.8165,0.2748,-0.2594,0.909
18:14:27:547,0.8294,0.2702,-0.2567,0.919
18:14:27:548,0.8499,0.2653,-0.2450,0.933
18:14:27:549,0.8702,0.2577,-0.2206,0.943
18:14:27:551,0.8881,0.2470,-0.1864,0.949
18:14:27:553,0.9012,0.2387,-0.1468,0.953
18:14:27:557,0.9054,0.2358,-0.1265,0.954
18:14:27:558,0.9091,0.2316,-0.0867,0.952
18:14:27:559,0.9071,0.2326,-0.0483,0.949
18:14:27:565,0.8959,0.2392,-0.0195,0.939
18:14:27:566,0.8668,0.2492,-0.0021,0.915
18:14:27:567,0.8248,0.2626,-0.0026,0.880
18:14:27:568,0.7984,0.2775,-0.0212,0.861
18:14:27:569,0.7891,0.2927,-0.0481,0.859
18:14:27:571,0.7999,0.3064,-0.0791,0.876
18:14:27:573,0.8289,0.3159,-0.1121,0.909
18:14:27:575,0.8702,0.3198,-0.1387,0.951
18:14:27:579,0.9308,0.3156,-0.1556,1.007
18:14:27:581,1.0087,0.3022,-0.1602,1.076
18:14:27:583,1.0886,0.2834,-0.1519,1.144
18:14:27:584,1.1619,0.2624,-0.1350,1.207
18:14:27:586,1.2157,0.2380,-0.1072,1.251
18:14:27:591,1.2443,0.2191,-0.0676,1.272
18:14:27:592,1.2418,0.2072,-0.0332,1.266
18:14:27:593,1.2059,0.2018,-0.0310,1.230
18:14:27:594,1.1258,0.2057,-0.0757,1.154
18:14:27:595,1.0251,0.2201,-0.1661,1.068
18:14:27:597,0.9376,0.2402,-0.2675,1.011
18:14:27:598,0.8763,0.2585,-0.3459,0.983
18:14:27:601,0.8382,0.2663,-0.3835,0.966
18:14:27:603,0.8289,0.2629,-0.3840,0.957
18:14:27:604,0.8600,0.2499,-0.3571,0.970
18:14:27:607,0.9020,0.2284,-0.3109,0.986
18:14:27:608,0.9313,0.2045,-0.2682,0.995
18:14:27:612,0.9540,0.1837,-0.2396,1.005
18:14:27:613,0.9689,0.1673,-0.2191,1.011
18:14:27:614,0.9855,0.1634,-0.2098,1.025
18:14:27:616,1.0048,0.1693,-0.2071,1.044
18:14:27:618,1.0109,0.1776,-0.1976,1.050
18:14:27:620,0.9762,0.1766,-0.1507,1.009
18:14:27:623,0.9367,0.1669,-0.1052,0.963
18:14:27:624,0.9484,0.1693,-0.0901,0.974
18:14:27:630,0.9980,0.1852,-0.0930,1.026
18:14:27:631,1.0759,0.2081,-0.1123,1.109
18:14:27:632,1.1253,0.2187,-0.1219,1.160
18:14:27:633,1.2421,0.2328,-0.1275,1.277
18:14:27:635,1.3493,0.2392,-0.1199,1.382
18:14:27:637,1.4140,0.2433,-0.1008,1.445
18:14:27:639,1.4463,0.2514,-0.0698,1.476
18:14:27:641,1.4443,0.2592,-0.0232,1.475
18:14:27:643,1.3896,0.2763,0.0220,1.426
18:14:27:645,1.3068,0.3027,0.0294,1.352
18:14:27:647,1.2658,0.3196,-0.0258,1.317
18:14:27:649,1.2975,0.3127,-0.1429,1.351
18:14:27:652,1.3197,0.2753,-0.2897,1.384
18:14:27:653,1.3029,0.2255,-0.4453,1.397
18:14:27:654,1.2892,0.1708,-0.5653,1.416
18:14:27:657,1.2782,0.1182,-0.6070,1.416
18:14:27:658,1.2594,0.0723,-0.5653,1.377
18:14:27:663,1.2220,0.0432,-0.4539,1.299
18:14:27:664,1.1636,0.0364,-0.3351,1.207
18:14:27:665,1.1167,0.0447,-0.2377,1.140
18:14:27:667,1.0850,0.0706,-0.1619,1.099
18:14:27:668,1.0495,0.1244,-0.1306,1.068
18:14:27:671,1.0090,0.1874,-0.1241,1.040
18:14:27:673,0.9914,0.2165,-0.1013,1.028
18:14:27:675,0.9960,0.2094,-0.0632,1.028
18:14:27:678,1.0061,0.1830,-0.0363,1.031
18:14:27:680,1.0144,0.1551,-0.0417,1.033
18:14:27:681,1.0232,0.1353,-0.0759,1.040
18:14:27:683,1.0295,0.1236,-0.1153,1.047
18:14:27:685,1.0192,0.1148,-0.1385,1.038
18:14:27:687,0.9946,0.1138,-0.1473,1.014
18:14:27:689,0.9892,0.1246,-0.1565,1.012
18:14:27:690,1.0078,0.1429,-0.1653,1.035
18:14:27:693,1.0258,0.1564,-0.1636,1.055
18:14:27:696,1.0239,0.1652,-0.1504,1.053
18:14:27:697,0.9999,0.1766,-0.1355,1.030
18:14:27:699,0.9670,0.1932,-0.1328,1.002
18:14:27:701,0.9403,0.2035,-0.1377,0.979
18:14:27:703,0.9462,0.2204,-0.1512,0.991
18:14:27:705,0.9601,0.2355,-0.1609,1.010
18:14:27:707,0.9897,0.2648,-0.1842,1.050
18:14:27:709,1.0124,0.2812,-0.2064,1.080
18:14:27:713,1.0317,0.2822,-0.2098,1.099
18:14:27:715,1.0508,0.2744,-0.1907,1.111
18:14:27:717,1.0635,0.2656,-0.1636,1.117
18:14:27:718,1.0620,0.2612,-0.1431,1.112
18:14:27:719,1.0539,0.2621,-0.1338,1.103
18:14:27:723,1.0525,0.2658,-0.1306,1.103
18:14:27:724,1.0556,0.2687,-0.1299,1.106
18:14:27:725,1.0618,0.2678,-0.1306,1.112
18:14:27:727,1.0720,0.2646,-0.1319,1.121
18:14:27:728,1.0833,0.2599,-0.1314,1.130
18:14:27:734,1.0920,0.2538,-0.1319,1.137
18:14:27:736,1.0989,0.2497,-0.1348,1.143
18:14:27:737,1.1028,0.2460,-0.1382,1.146
18:14:27:738,1.1062,0.2411,-0.1416,1.149
18:14:27:739,1.1084,0.2338,-0.1463,1.149
18:14:27:741,1.1079,0.2184,-0.1568,1.146
18:14:27:743,1.1077,0.1937,-0.1798,1.144
18:14:27:750,1.0918,0.1893,-0.2098,1.132
18:14:27:752,1.0500,0.1974,-0.2303,1.098
18:14:27:754,1.0139,0.2016,-0.2435,1.067
18:14:27:755,0.9958,0.1981,-0.2518,1.051
18:14:27:756,0.9868,0.1932,-0.2443,1.039
18:14:27:756,0.9860,0.1930,-0.2196,1.033
18:14:27:757,0.9868,0.1957,-0.1895,1.029
18:14:27:758,0.9875,0.1935,-0.1934,1.030
18:14:27:761,1.0285,0.1739,-0.2413,1.074
18:14:27:764,1.0632,0.1456,-0.2831,1.111
18:14:27:766,1.0505,0.1251,-0.2982,1.099
18:14:27:767,1.0173,0.1192,-0.3029,1.068
18:14:27:769,0.9890,0.1236,-0.3048,1.042
18:14:27:771,0.9442,0.1283,-0.2951,0.998
18:14:27:773,0.8785,0.1292,-0.2645,0.928
18:14:27:775,0.8214,0.1285,-0.2259,0.864
18:14:27:777,0.7815,0.1358,-0.1961,0.821
18:14:27:780,0.7644,0.1439,-0.1900,0.805
18:14:27:782,0.7293,0.1652,-0.1998,0.780
18:14:27:783,0.6914,0.1847,-0.2201,0.756
18:14:27:785,0.6608,0.2011,-0.2328,0.737
18:14:27:787,0.6403,0.2162,-0.2284,0.723
18:14:27:789,0.6284,0.2284,-0.2088,0.711
18:14:27:790,0.6237,0.2355,-0.1788,0.703
18:14:27:792,0.6310,0.2350,-0.1402,0.701
18:14:27:796,0.6511,0.2277,-0.1006,0.711
18:14:27:798,0.6758,0.2174,-0.0713,0.727
18:14:27:802,0.6982,0.2084,-0.0527,0.743
18:14:27:803,0.7168,0.2020,-0.0444,0.758
18:14:27:804,0.7290,0.2035,-0.0461,0.770
18:14:27:805,0.7278,0.2118,-0.0491,0.772
18:14:27:807,0.7197,0.2218,-0.0510,0.768
18:14:27:808,0.7119,0.2267,-0.0547,0.763
18:14:27:811,0.7114,0.2238,-0.0613,0.761
18:14:27:814,0.7219,0.2150,-0.0684,0.769
18:14:27:818,0.7388,0.2052,-0.0747,0.782
18:14:27:819,0.7613,0.1974,-0.0769,0.801
18:14:27:821,0.7884,0.1925,-0.0737,0.825
18:14:27:822,0.8216,0.1871,-0.0659,0.855
18:14:27:823,0.8609,0.1749,-0.0630,0.889
18:14:27:825,0.9005,0.1603,-0.0647,0.924
18:14:27:827,0.9342,0.1488,-0.0644,0.954
18:14:27:830,0.9555,0.1422,-0.0659,0.974
18:14:27:832,0.9665,0.1393,-0.0730,0.984
18:14:27:833,0.9689,0.1375,-0.0823,0.987
18:14:27:835,0.9609,0.1393,-0.0911,0.980
18:14:27:836,0.9433,0.1471,-0.0967,0.965
18:14:27:838,0.9201,0.1586,-0.1018,0.945
18:14:27:841,0.9015,0.1688,-0.1065,0.930
18:14:27:842,0.8912,0.1779,-0.0986,0.921
18:14:27:850,0.8949,0.1857,-0.0845,0.926
18:14:27:851,0.9110,0.1930,-0.0706,0.942
18:14:27:852,0.9362,0.1986,-0.0571,0.967
18:14:27:853,0.9655,0.1996,-0.0559,0.996
18:14:27:854,0.9914,0.1957,-0.0727,1.021
18:14:27:855,1.0070,0.1871,-0.1016,1.036
18:14:27:857,1.0100,0.1813,-0.1199,1.039
18:14:27:859,1.0126,0.1676,-0.1649,1.044
18:14:27:861,1.0192,0.1510,-0.2159,1.056
18:14:27:867,1.0217,0.1329,-0.2609,1.064
18:14:27:869,1.0197,0.1160,-0.2916,1.067
18:14:27:870,1.0246,0.1021,-0.3136,1.075
18:14:27:871,1.0368,0.0911,-0.3315,1.090
18:14:27:872,1.0271,0.0814,-0.3427,1.083
18:14:27:873,0.9987,0.0735,-0.3393,1.055
18:14:27:875,0.9887,0.0684,-0.3246,1.040
18:14:27:877,1.0029,0.0669,-0.3092,1.049
18:14:27:880,1.0205,0.0667,-0.2970,1.063
18:14:27:881,1.0319,0.0662,-0.2775,1.069
18:14:27:883,1.0461,0.0677,-0.2543,1.077
18:14:27:885,1.0737,0.0721,-0.2543,1.104
18:14:27:887,1.1177,0.0801,-0.2780,1.153
18:14:27:889,1.1524,0.0867,-0.3034,1.193
18:14:27:890,1.1702,0.0926,-0.3046,1.211
18:14:27:893,1.1744,0.1014,-0.2799,1.211
18:14:27:896,1.1627,0.1170,-0.2447,1.194
18:14:27:898,1.1407,0.1361,-0.2132,1.170
18:14:27:899,1.1150,0.1529,-0.1947,1.145
18:14:27:901,1.0925,0.1652,-0.1878,1.124
18:14:27:902,1.0723,0.1708,-0.1849,1.105
18:14:27:906,1.0495,0.1693,-0.1822,1.083
18:14:27:908,1.0327,0.1644,-0.1763,1.065
18:14:27:909,1.0283,0.1598,-0.1697,1.058
18:14:27:911,1.0381,0.1554,-0.1653,1.066
18:14:27:915,1.0691,0.1571,-0.1671,1.097
18:14:27:917,1.1255,0.1757,-0.1761,1.157
18:14:27:919,1.1306,0.1923,-0.1460,1.161
18:14:27:920,1.0996,0.1876,-0.1079,1.127
18:14:27:922,1.0791,0.1742,-0.1170,1.105
18:14:27:923,1.0771,0.1676,-0.1478,1.105
18:14:27:924,1.0752,0.1632,-0.1702,1.105
18:14:27:927,1.0542,0.1556,-0.1783,1.084
18:14:27:931,1.0249,0.1473,-0.1832,1.055
18:14:27:933,1.0056,0.1419,-0.1905,1.036
18:14:27:934,0.9958,0.1395,-0.1949,1.027
18:14:27:935,0.9721,0.1351,-0.2037,1.005
18:14:27:937,0.9508,0.1331,-0.2074,0.985
18:14:27:938,0.9352,0.1346,-0.2049,0.969
18:14:27:940,0.9186,0.1353,-0.2005,0.953
18:14:27:942,0.9078,0.1375,-0.1947,0.942
18:14:27:950,0.9032,0.1410,-0.1898,0.937
18:14:27:952,0.9032,0.1454,-0.1861,0.937
18:14:27:953,0.9157,0.1485,-0.1766,0.948
18:14:27:954,0.9567,0.1424,-0.1421,0.982
18:14:27:957,1.0175,0.1307,-0.0862,1.034
18:14:27:958,1.1040,0.1168,-0.0131,1.115
18:14:27:959,1.2330,0.1043,0.0836,1.245
18:14:27:960,1.3171,0.1075,0.1818,1.340
18:14:27:961,1.3004,0.1329,0.2424,1.337
18:14:27:965,1.2232,0.1705,0.2361,1.267
18:14:27:966,1.1526,0.2057,0.1745,1.194
18:14:27:967,1.1079,0.2328,0.0902,1.147
18:14:27:968,1.0688,0.2492,0.0098,1.108
18:14:27:971,1.0280,0.2575,-0.0542,1.072
18:14:27:972,0.9802,0.2580,-0.1038,1.029
18:14:27:975,0.9291,0.2521,-0.1436,0.983
18:14:27:977,0.8856,0.2463,-0.1722,0.944
18:14:27:980,0.8519,0.2428,-0.1947,0.916
18:14:27:982,0.8260,0.2443,-0.2157,0.897
18:14:27:984,0.8077,0.2499,-0.2350,0.886
18:14:27:985,0.7925,0.2595,-0.2508,0.880
18:14:27:986,0.7825,0.2707,-0.2609,0.878
18:14:27:988,0.7847,0.2832,-0.2601,0.884
18:14:27:990,0.8052,0.3003,-0.2418,0.904
18:14:27:992,0.8248,0.3117,-0.2174,0.920
18:14:27:994,0.8326,0.3134,-0.2020,0.925
18:14:27:998,0.8346,0.3105,-0.1934,0.924
18:14:28:000,0.8358,0.3056,-0.1820,0.921
18:14:28:001,0.8382,0.3025,-0.1754,0.921
18:14:28:003,0.8468,0.2949,-0.1702,0.925
18:14:28:007,0.8578,0.2863,-0.1832,0.934
18:14:28:008,0.8622,0.2753,-0.2135,0.940
18:14:28:009,0.8531,0.2604,-0.2611,0.938
18:14:28:010,0.8250,0.2443,-0.3359,0.930
18:14:28:014,0.7747,0.2282,-0.4517,0.928
18:14:28:015,0.7205,0.2074,-0.5816,0.949
18:14:28:017,0.6951,0.1830,-0.6674,0.978
18:14:28:018,0.7148,0.1559,-0.6867,0.999
18:14:28:020,0.7627,0.1236,-0.6537,1.006
18:14:28:023,0.8172,0.0870,-0.6012,1.012
18:14:28:024,0.8653,0.0489,-0.5548,1.021
18:14:28:027,0.8841,0.0242,-0.4996,1.008
18:14:28:030,0.8851,0.0191,-0.4187,0.972
18:14:28:032,0.8920,0.0227,-0.3307,0.946
18:14:28:033,0.9183,0.0274,-0.2589,0.951
18:14:28:035,0.9599,0.0305,-0.2008,0.979
18:14:28:040,1.0058,0.0340,-0.1519,1.016
18:14:28:041,1.0442,0.0396,-0.1077,1.050
18:14:28:042,1.0649,0.0489,-0.0569,1.068
18:14:28:043,1.0747,0.0608,-0.0041,1.079
18:14:28:064,1.0801,0.0716,0.0482,1.087
18:14:28:066,1.0776,0.0823,0.1010,1.090
18:14:28:067,1.0713,0.0926,0.1405,1.091
18:14:28:067,1.0618,0.0970,0.1601,1.085
18:14:28:068,1.0500,0.0970,0.1630,1.074
18:14:28:069,1.0447,0.0960,0.1535,1.067
18:14:28:069,1.0473,0.0931,0.1352,1.066
18:14:28:070,1.0527,0.0894,0.1115,1.068
18:14:28:071,1.0542,0.0833,0.0853,1.066
18:14:28:071,1.0539,0.0752,0.0570,1.062
18:14:28:072,1.0571,0.0657,0.0269,1.063
18:14:28:073,1.0652,0.0547,-0.0007,1.069
18:14:28:073,1.0715,0.0457,-0.0244,1.074
18:14:28:074,1.0710,0.0410,-0.0422,1.073
18:14:28:075,1.0676,0.0410,-0.0561,1.070
18:14:28:075,1.0618,0.0428,-0.0674,1.065
18:14:28:076,1.0532,0.0479,-0.0769,1.058
18:14:28:078,1.0483,0.0518,-0.0818,1.053
18:14:28:081,1.0373,0.0630,-0.0903,1.044
18:14:28:083,1.0251,0.0782,-0.0952,1.034
18:14:28:085,1.0158,0.0982,-0.0969,1.028
18:14:28:086,1.0075,0.1165,-0.0947,1.022
18:14:28:088,0.9985,0.1295,-0.0908,1.015
18:14:28:090,0.9921,0.1412,-0.0845,1.011
18:14:28:092,0.9809,0.1542,-0.0727,1.001
18:14:28:095,0.9670,0.1669,-0.0559,0.990
18:14:28:097,0.9552,0.1779,-0.0378,0.980
18:14:28:098,0.9445,0.1862,-0.0188,0.972
18:14:28:100,0.9337,0.1920,0.0010,0.963
18:14:28:102,0.9205,0.1950,0.0176,0.951
18:14:28:104,0.9039,0.1964,0.0296,0.936
18:14:28:106,0.8895,0.1974,0.0377,0.923
18:14:28:108,0.8793,0.1964,0.0411,0.913
18:14:28:110,0.8736,0.1967,0.0369,0.908
18:14:28:114,0.8673,0.1979,0.0235,0.901
18:14:28:115,0.8585,0.1957,0.0003,0.891
18:14:28:116,0.8460,0.1906,-0.0266,0.878
18:14:28:118,0.8348,0.1852,-0.0547,0.866
18:14:28:120,0.8287,0.1823,-0.0811,0.861
18:14:28:123,0.8287,0.1835,-0.1043,0.863
18:14:28:124,0.8272,0.1818,-0.1241,0.864
18:14:28:127,0.8248,0.1730,-0.1399,0.861
18:14:28:128,0.8328,0.1600,-0.1463,0.866
18:14:28:132,0.9159,0.1204,-0.0723,0.931
18:14:28:133,1.2030,-0.0112,0.1862,1.219
18:14:28:135,1.4465,-0.1808,0.4430,1.522
18:14:28:136,1.3535,-0.2147,0.4672,1.446
18:14:28:138,1.1666,-0.1334,0.3167,1.215
18:14:28:140,1.1050,-0.0718,0.1481,1.116
18:14:28:142,1.1487,-0.0777,0.0347,1.149
18:14:28:144,1.1905,-0.1214,-0.0337,1.191
18:14:28:150,1.1905,-0.1786,-0.0771,1.197
18:14:28:151,1.1524,-0.2358,-0.1030,1.169
18:14:28:152,1.0923,-0.2595,-0.1314,1.116
18:14:28:153,1.0527,-0.2575,-0.1641,1.081
18:14:28:154,1.0400,-0.2487,-0.1886,1.071
18:14:28:157,1.0405,-0.2387,-0.2032,1.072
18:14:28:159,1.0410,-0.2301,-0.2135,1.073
18:14:28:160,1.0175,-0.2370,-0.2267,1.054
18:14:28:173,0.9909,-0.2485,-0.2364,1.032
18:14:28:174,0.9337,-0.2724,-0.2562,0.988
18:14:28:175,0.9037,-0.2853,-0.2670,0.965
18:14:28:176,0.8983,-0.2885,-0.2662,0.961
18:14:28:177,0.9078,-0.2866,-0.2579,0.967
18:14:28:177,0.9220,-0.2810,-0.2450,0.976
18:14:28:178,0.9372,-0.2682,-0.2306,0.984
18:14:28:179,0.9530,-0.2460,-0.2242,0.993
18:14:28:181,0.9697,-0.2150,-0.2298,1.005
18:14:28:182,0.9890,-0.1786,-0.2443,1.021
18:14:28:182,1.0087,-0.1383,-0.2643,1.040
18:14:28:186,1.0219,-0.0948,-0.2838,1.055
18:14:28:188,1.0324,-0.0474,-0.2987,1.068
18:14:28:188,1.0410,0.0012,-0.3109,1.081
18:14:28:191,1.0515,0.0479,-0.3166,1.096
18:14:28:192,1.0664,0.0911,-0.3146,1.114
18:14:28:195,1.0828,0.1324,-0.3068,1.133
18:14:28:196,1.0945,0.1693,-0.2929,1.148
18:14:28:200,1.0982,0.1974,-0.2760,1.153
18:14:28:201,1.1004,0.2160,-0.2640,1.157
18:14:28:202,1.1087,0.2238,-0.2601,1.165
18:14:28:204,1.1267,0.2172,-0.2679,1.183
