time,gFx,gFy,gFz,0
18:19:08:409,0.9384,0.0029,0.3360,1.003
18:19:08:414,0.9398,0.0017,0.3360,1.004
18:19:08:415,0.9408,0.0005,0.3362,1.005
18:19:08:416,0.9425,-0.0005,0.3362,1.007
18:19:08:417,0.9438,-0.0002,0.3367,1.008
18:19:08:419,0.9455,0.0000,0.3374,1.010
18:19:08:421,0.9472,0.0000,0.3370,1.011
18:19:08:423,0.9477,0.0002,0.3374,1.012
18:19:08:427,0.9491,0.0012,0.3384,1.014
18:19:08:429,0.9501,0.0020,0.3384,1.015
18:19:08:431,0.9511,0.0024,0.3387,1.016
18:19:08:432,0.9518,0.0022,0.3382,1.016
18:19:08:433,0.9523,0.0024,0.3374,1.016
18:19:08:435,0.9528,0.0037,0.3374,1.017
18:19:08:436,0.9526,0.0046,0.3382,1.017
18:19:08:439,0.9516,0.0051,0.3392,1.016
18:19:08:446,0.9504,0.0051,0.3406,1.016
18:19:08:448,0.9499,0.0054,0.3414,1.016
18:19:08:449,0.9494,0.0068,0.3433,1.016
18:19:08:450,0.9494,0.0073,0.3440,1.016
18:19:08:451,0.9491,0.0068,0.3440,1.016
18:19:08:452,0.9486,0.0071,0.3438,1.015
18:19:08:453,0.9477,0.0064,0.3440,1.014
18:19:08:455,0.9464,0.0056,0.3448,1.014
18:19:08:457,0.9455,0.0054,0.3450,1.013
18:19:08:460,0.9452,0.0051,0.3453,1.013
18:19:08:461,0.9447,0.0042,0.3455,1.012
18:19:08:462,0.9435,0.0024,0.3453,1.011
18:19:08:465,0.9423,0.0015,0.3453,1.010
18:19:08:467,0.9408,0.0015,0.3460,1.009
18:19:08:469,0.9394,0.0015,0.3465,1.007
18:19:08:471,0.9384,0.0007,0.3467,1.006
18:19:08:472,0.9376,-0.0002,0.3479,1.006
18:19:08:476,0.9367,-0.0017,0.3497,1.006
18:19:08:478,0.9367,-0.0024,0.3514,1.006
18:19:08:479,0.9376,-0.0022,0.3519,1.008
18:19:08:480,0.9379,-0.0029,0.3521,1.008
18:19:08:483,0.9384,-0.0029,0.3538,1.009
18:19:08:484,0.9389,-0.0022,0.3563,1.010
18:19:08:486,0.9389,-0.0015,0.3577,1.011
18:19:08:489,0.9386,-0.0010,0.3587,1.011
18:19:08:491,0.9389,-0.0017,0.3594,1.012
18:19:08:494,0.9394,-0.0022,0.3611,1.013
18:19:08:495,0.9398,-0.0017,0.3619,1.013
18:19:08:496,0.9398,-0.0022,0.3609,1.013
18:19:08:499,0.9396,-0.0024,0.3589,1.012
18:19:08:500,0.9403,-0.0024,0.3582,1.012
18:19:08:503,0.9411,-0.0034,0.3585,1.013
18:19:08:504,0.9420,-0.0046,0.3589,1.014
18:19:08:507,0.9428,-0.0061,0.3604,1.015
18:19:08:510,0.9430,-0.0068,0.3611,1.016
18:19:08:512,0.9442,-0.0076,0.3624,1.017
18:19:08:513,0.9457,-0.0073,0.3633,1.019
18:19:08:515,0.9457,-0.0068,0.3648,1.020
18:19:08:516,0.9450,-0.0071,0.3660,1.019
18:19:08:519,0.9450,-0.0068,0.3668,1.020
18:19:08:521,0.9442,-0.0059,0.3670,1.019
18:19:08:523,0.9433,-0.0051,0.3668,1.018
18:19:08:527,0.9418,-0.0046,0.3672,1.017
18:19:08:528,0.9401,-0.0049,0.3675,1.016
18:19:08:529,0.9391,-0.0054,0.3692,1.015
18:19:08:531,0.9391,-0.0044,0.3714,1.016
18:19:08:533,0.9386,-0.0037,0.3734,1.016
18:19:08:535,0.9386,-0.0027,0.3738,1.017
18:19:08:536,0.9396,-0.0022,0.3738,1.018
18:19:08:538,0.9391,-0.0020,0.3743,1.017
18:19:08:541,0.9379,-0.0015,0.3748,1.016
18:19:08:546,0.9367,-0.0007,0.3741,1.015
18:19:08:548,0.9369,0.0002,0.3731,1.015
18:19:08:549,0.9372,0.0012,0.3714,1.015
18:19:08:550,0.9369,0.0015,0.3697,1.014
18:19:08:551,0.9359,0.0020,0.3682,1.012
18:19:08:552,0.9359,0.0029,0.3655,1.011
18:19:08:554,0.9359,0.0042,0.3633,1.011
18:19:08:556,0.9359,0.0042,0.3607,1.010
18:19:08:560,0.9357,0.0044,0.3570,1.008
18:19:08:562,0.9354,0.0061,0.3541,1.007
18:19:08:563,0.9345,0.0078,0.3519,1.005
18:19:08:564,0.9330,0.0086,0.3497,1.003
18:19:08:566,0.9325,0.0086,0.3482,1.002
18:19:08:568,0.9328,0.0093,0.3462,1.002
18:19:08:570,0.9323,0.0093,0.3438,1.000
18:19:08:572,0.9323,0.0093,0.3418,1.000
18:19:08:576,0.9323,0.0098,0.3396,0.999
18:19:08:578,0.9318,0.0098,0.3374,0.997
18:19:08:579,0.9308,0.0095,0.3352,0.996
18:19:08:580,0.9293,0.0098,0.3333,0.994
18:19:08:582,0.9291,0.0098,0.3328,0.993
18:19:08:584,0.9291,0.0090,0.3326,0.993
18:19:08:586,0.9293,0.0083,0.3323,0.993
18:19:08:588,0.9291,0.0076,0.3308,0.993
18:19:08:591,0.9286,0.0068,0.3308,0.992
18:19:08:594,0.9289,0.0056,0.3326,0.993
18:19:08:595,0.9293,0.0051,0.3343,0.994
18:19:08:597,0.9298,0.0042,0.3367,0.995
18:19:08:599,0.9296,0.0042,0.3394,0.996
18:19:08:602,0.9289,0.0042,0.3418,0.996
18:19:08:603,0.9286,0.0044,0.3431,0.996
18:19:08:604,0.9267,0.0046,0.3438,0.995
18:19:08:606,0.9237,0.0046,0.3445,0.992
18:19:08:611,0.9220,0.0042,0.3443,0.991
18:19:08:613,0.9223,0.0039,0.3453,0.991
18:19:08:614,0.9227,0.0039,0.3477,0.992
18:19:08:615,0.9235,0.0037,0.3494,0.994
18:19:08:617,0.9249,0.0024,0.3501,0.995
18:19:08:619,0.9279,0.0010,0.3504,0.998
18:19:08:621,0.9311,-0.0002,0.3504,1.001
18:19:08:622,0.9335,-0.0007,0.3509,1.003
18:19:08:625,0.9354,-0.0017,0.3521,1.006
18:19:08:632,0.9369,-0.0022,0.3533,1.007
18:19:08:634,0.9384,-0.0022,0.3545,1.009
18:19:08:635,0.9391,-0.0022,0.3550,1.010
18:19:08:636,0.9396,-0.0027,0.3558,1.011
18:19:08:637,0.9396,-0.0029,0.3570,1.011
18:19:08:638,0.9401,-0.0024,0.3580,1.012
18:19:08:640,0.9403,-0.0024,0.3575,1.012
18:19:08:641,0.9408,-0.0027,0.3570,1.012
18:19:08:650,0.9411,-0.0024,0.3560,1.012
18:19:08:652,0.9416,-0.0027,0.3563,1.013
18:19:08:653,0.9423,-0.0027,0.3565,1.014
18:19:08:655,0.9438,-0.0039,0.3563,1.015
18:19:08:656,0.9447,-0.0056,0.3555,1.015
18:19:08:658,0.9442,-0.0066,0.3553,1.015
18:19:08:659,0.9447,-0.0073,0.3548,1.015
18:19:08:660,0.9450,-0.0078,0.3538,1.015
18:19:08:664,0.9445,-0.0071,0.3531,1.014
18:19:08:665,0.9440,-0.0061,0.3526,1.014
18:19:08:666,0.9435,-0.0056,0.3526,1.013
18:19:08:667,0.9428,-0.0046,0.3531,1.013
18:19:08:667,0.9420,-0.0029,0.3548,1.013
18:19:08:668,0.9413,-0.0017,0.3567,1.013
18:19:08:670,0.9408,-0.0002,0.3580,1.013
18:19:08:672,0.9406,0.0007,0.3585,1.013
18:19:08:674,0.9406,0.0012,0.3597,1.013
18:19:08:676,0.9418,0.0022,0.3599,1.015
18:19:08:679,0.9430,0.0029,0.3587,1.015
18:19:08:680,0.9425,0.0042,0.3570,1.014
18:19:08:682,0.9420,0.0044,0.3555,1.013
18:19:08:684,0.9411,0.0042,0.3541,1.012
18:19:08:686,0.9403,0.0029,0.3521,1.010
18:19:08:688,0.9403,0.0022,0.3506,1.010
18:19:08:690,0.9408,0.0015,0.3497,1.010
18:19:08:693,0.9413,0.0007,0.3489,1.010
18:19:08:694,0.9418,0.0000,0.3484,1.010
18:19:08:697,0.9428,-0.0005,0.3479,1.011
18:19:08:698,0.9450,0.0000,0.3482,1.013
18:19:08:700,0.9462,0.0002,0.3479,1.014
18:19:08:703,0.9474,0.0002,0.3475,1.015
18:19:08:704,0.9482,-0.0002,0.3462,1.015
18:19:08:706,0.9482,-0.0007,0.3448,1.015
18:19:08:708,0.9469,-0.0020,0.3440,1.013
18:19:08:712,0.9460,-0.0024,0.3435,1.012
18:19:08:713,0.9452,-0.0020,0.3435,1.012
18:19:08:714,0.9457,-0.0012,0.3440,1.012
18:19:08:717,0.9460,-0.0012,0.3443,1.013
18:19:08:719,0.9460,-0.0010,0.3443,1.013
18:19:08:721,0.9460,-0.0005,0.3453,1.013
18:19:08:722,0.9452,0.0000,0.3470,1.013
18:19:08:724,0.9442,0.0007,0.3492,1.013
18:19:08:727,0.9445,0.0012,0.3504,1.014
18:19:08:731,0.9447,0.0017,0.3519,1.014
18:19:08:732,0.9452,0.0024,0.3536,1.015
18:19:08:733,0.9455,0.0027,0.3541,1.016
18:19:08:735,0.9455,0.0024,0.3538,1.016
18:19:08:736,0.9460,0.0010,0.3541,1.016
18:19:08:739,0.9464,0.0002,0.3543,1.017
18:19:08:740,0.9469,-0.0010,0.3550,1.017
18:19:08:744,0.9469,-0.0007,0.3541,1.017
18:19:08:745,0.9460,-0.0002,0.3528,1.016
18:19:08:747,0.9455,-0.0007,0.3514,1.015
18:19:08:748,0.9452,-0.0010,0.3504,1.014
18:19:08:751,0.9452,-0.0015,0.3492,1.014
18:19:08:752,0.9435,-0.0010,0.3475,1.011
18:19:08:754,0.9416,-0.0005,0.3455,1.009
18:19:08:756,0.9398,-0.0002,0.3431,1.006
18:19:08:758,0.9381,-0.0002,0.3404,1.004
18:19:08:761,0.9372,-0.0005,0.3374,1.002
18:19:08:763,0.9367,-0.0005,0.3348,1.001
18:19:08:764,0.9357,-0.0007,0.3333,0.999
18:19:08:767,0.9342,-0.0010,0.3326,0.997
18:19:08:768,0.9328,-0.0012,0.3306,0.995
18:19:08:771,0.9318,-0.0007,0.3291,0.994
18:19:08:772,0.9303,-0.0007,0.3299,0.993
18:19:08:774,0.9293,-0.0012,0.3318,0.993
18:19:08:778,0.9286,-0.0007,0.3328,0.992
18:19:08:780,0.9291,0.0000,0.3335,0.993
18:19:08:781,0.9301,-0.0002,0.3348,0.994
18:19:08:782,0.9298,-0.0007,0.3362,0.995
18:19:08:784,0.9301,0.0000,0.3377,0.995
18:19:08:787,0.9306,0.0007,0.3389,0.996
18:19:08:789,0.9313,0.0012,0.3396,0.997
18:19:08:791,0.9333,0.0012,0.3406,1.000
18:19:08:793,0.9350,0.0007,0.3421,1.002
18:19:08:796,0.9354,0.0005,0.3438,1.003
18:19:08:798,0.9357,0.0005,0.3453,1.003
18:19:08:799,0.9359,-0.0002,0.3465,1.004
18:19:08:800,0.9357,-0.0005,0.3470,1.004
18:19:08:803,0.9354,-0.0005,0.3470,1.004
18:19:08:805,0.9357,-0.0005,0.3472,1.004
18:19:08:806,0.9364,-0.0007,0.3477,1.005
18:19:08:808,0.9364,-0.0007,0.3484,1.005
18:19:08:812,0.9364,-0.0022,0.3484,1.005
18:19:08:813,0.9367,-0.0029,0.3479,1.005
18:19:08:814,0.9369,-0.0032,0.3477,1.005
18:19:08:816,0.9372,-0.0029,0.3484,1.006
18:19:08:818,0.9376,-0.0037,0.3489,1.006
18:19:08:820,0.9379,-0.0044,0.3487,1.007
18:19:08:822,0.9381,-0.0049,0.3482,1.007
18:19:08:824,0.9379,-0.0046,0.3479,1.006
18:19:08:827,0.9376,-0.0042,0.3470,1.006
18:19:08:828,0.9381,-0.0042,0.3460,1.006
18:19:08:830,0.9384,-0.0042,0.3448,1.006
18:19:08:832,0.9379,-0.0042,0.3428,1.004
18:19:08:835,0.9379,-0.0044,0.3416,1.004
18:19:08:836,0.9381,-0.0049,0.3411,1.004
18:19:08:838,0.9379,-0.0051,0.3401,1.003
18:19:08:840,0.9372,-0.0046,0.3382,1.002
18:19:08:843,0.9372,-0.0039,0.3362,1.001
18:19:08:844,0.9364,-0.0044,0.3348,1.000
18:19:08:850,0.9359,-0.0049,0.3345,1.000
18:19:08:852,0.9354,-0.0044,0.3340,0.999
18:19:08:853,0.9354,-0.0042,0.3330,0.999
18:19:08:854,0.9354,-0.0046,0.3326,0.998
18:19:08:855,0.9364,-0.0046,0.3323,0.999
18:19:08:856,0.9372,-0.0054,0.3326,1.000
18:19:08:859,0.9386,-0.0059,0.3328,1.001
18:19:08:867,0.9394,-0.0046,0.3357,1.003
18:19:08:869,0.9394,-0.0015,0.3445,1.007
18:19:08:870,0.9398,0.0015,0.3536,1.010
18:19:08:871,0.9408,0.0015,0.3543,1.012
18:19:08:872,0.9418,0.0000,0.3489,1.010
18:19:08:872,0.9416,-0.0015,0.3448,1.009
18:19:08:873,0.9398,-0.0015,0.3435,1.007
18:19:08:874,0.9379,-0.0020,0.3440,1.005
18:19:08:878,0.9350,-0.0015,0.3462,1.003
18:19:08:880,0.9318,-0.0010,0.3497,1.001
18:19:08:881,0.9303,-0.0005,0.3541,1.002
18:19:08:882,0.9284,0.0000,0.3580,1.001
18:19:08:884,0.9262,0.0005,0.3611,1.001
18:19:08:886,0.9249,0.0010,0.3648,1.001
18:19:08:888,0.9245,0.0010,0.3668,1.001
18:19:08:890,0.9232,0.0010,0.3682,1.001
18:19:08:894,0.9215,0.0007,0.3687,0.999
18:19:08:896,0.9198,0.0010,0.3690,0.998
18:19:08:897,0.9176,0.0007,0.3687,0.996
18:19:08:898,0.9144,0.0007,0.3677,0.992
18:19:08:900,0.9118,0.0007,0.3677,0.990
18:19:08:902,0.9091,0.0000,0.3665,0.987
18:19:08:906,0.9066,0.0002,0.3643,0.984
18:19:08:907,0.9044,0.0020,0.3621,0.981
18:19:08:908,0.9037,0.0039,0.3616,0.980
18:19:08:912,0.9037,0.0049,0.3616,0.980
18:19:08:913,0.9044,0.0049,0.3621,0.981
18:19:08:915,0.9052,0.0042,0.3624,0.982
18:19:08:917,0.9066,0.0029,0.3619,0.983
18:19:08:918,0.9091,0.0017,0.3626,0.985
18:19:08:920,0.9093,0.0015,0.3665,0.987
18:19:08:922,0.9081,0.0012,0.3712,0.988
18:19:08:924,0.9064,0.0010,0.3775,0.989
18:19:08:928,0.9042,0.0015,0.3843,0.989
18:19:08:930,0.9030,0.0039,0.3902,0.991
18:19:08:931,0.8995,0.0117,0.3966,0.991
18:19:08:932,0.8929,0.0257,0.4058,0.990
18:19:08:934,0.8895,0.0283,0.4083,0.988
18:19:08:936,0.8893,0.0210,0.4066,0.986
18:19:08:938,0.8907,0.0107,0.4034,0.986
18:19:08:940,0.8922,0.0007,0.3997,0.985
18:19:08:942,0.8932,-0.0066,0.3968,0.984
18:19:08:947,0.8932,-0.0112,0.3975,0.984
18:19:08:949,0.8910,-0.0125,0.4024,0.984
18:19:08:950,0.8885,-0.0115,0.4090,0.985
18:19:08:951,0.8871,-0.0093,0.4154,0.987
18:19:08:952,0.8863,-0.0076,0.4217,0.989
18:19:08:954,0.8854,-0.0059,0.4288,0.991
18:19:08:956,0.8822,-0.0037,0.4361,0.992
18:19:08:958,0.8780,-0.0022,0.4425,0.991
18:19:08:961,0.8758,-0.0012,0.4452,0.991
18:19:08:963,0.8724,0.0015,0.4486,0.989
18:19:08:964,0.8697,0.0039,0.4493,0.987
18:19:08:966,0.8670,0.0054,0.4488,0.985
18:19:08:968,0.8639,0.0059,0.4471,0.981
18:19:08:971,0.8600,0.0061,0.4425,0.976
18:19:08:972,0.8556,0.0056,0.4352,0.968
18:19:08:975,0.8514,0.0049,0.4278,0.961
18:19:08:976,0.8473,0.0059,0.4222,0.955
18:19:08:979,0.8419,0.0073,0.4173,0.948
18:19:08:981,0.8367,0.0081,0.4120,0.941
18:19:08:982,0.8336,0.0086,0.4061,0.936
18:19:08:984,0.8311,0.0100,0.3995,0.931
18:19:08:986,0.8306,0.0105,0.3919,0.927
18:19:08:988,0.8324,0.0095,0.3817,0.924
18:19:08:991,0.8360,0.0073,0.3680,0.921
18:19:08:992,0.8402,0.0049,0.3536,0.919
18:19:08:995,0.8451,0.0017,0.3401,0.918
18:19:08:997,0.8514,-0.0010,0.3274,0.919
18:19:08:998,0.8585,-0.0032,0.3155,0.921
18:19:09:000,0.8653,-0.0046,0.3049,0.923
18:19:09:003,0.8729,-0.0046,0.2964,0.927
18:19:09:004,0.8817,-0.0037,0.2903,0.934
18:19:09:006,0.8915,-0.0027,0.2866,0.942
18:19:09:008,0.9012,-0.0015,0.2849,0.950
18:19:09:011,0.9120,-0.0007,0.2849,0.961
18:19:09:013,0.9227,-0.0010,0.2864,0.971
18:19:09:015,0.9325,-0.0017,0.2891,0.981
18:19:09:017,0.9401,-0.0029,0.2937,0.990
18:19:09:018,0.9460,-0.0039,0.3010,0.998
18:19:09:020,0.9508,-0.0056,0.3101,1.005
18:19:09:022,0.9565,-0.0073,0.3177,1.013
18:19:09:024,0.9650,-0.0103,0.3235,1.023
18:19:09:026,0.9758,-0.0139,0.3262,1.034
18:19:09:029,0.9831,-0.0178,0.3260,1.040
18:19:09:031,0.9855,-0.0227,0.3274,1.043
18:19:09:033,0.9855,-0.0279,0.3306,1.044
18:19:09:034,0.9860,-0.0303,0.3318,1.045
18:19:09:036,0.9877,-0.0337,0.3323,1.047
18:19:09:038,0.9916,-0.0354,0.3299,1.049
18:19:09:040,0.9977,-0.0359,0.3247,1.054
18:19:09:043,1.0048,-0.0369,0.3174,1.058
18:19:09:048,1.0109,-0.0391,0.3103,1.061
18:19:09:050,1.0168,-0.0413,0.3040,1.065
18:19:09:051,1.0254,-0.0428,0.2954,1.071
18:19:09:052,1.0376,-0.0442,0.2852,1.079
18:19:09:053,1.0517,-0.0452,0.2734,1.090
18:19:09:055,1.0640,-0.0452,0.2634,1.099
18:19:09:056,1.0737,-0.0445,0.2566,1.107
18:19:09:058,1.0837,-0.0428,0.2517,1.115
18:19:09:068,1.0935,-0.0398,0.2466,1.124
18:19:09:070,1.1028,-0.0352,0.2395,1.131
18:19:09:072,1.1116,-0.0303,0.2304,1.138
18:19:09:073,1.1175,-0.0249,0.2219,1.142
18:19:09:073,1.1206,-0.0198,0.2150,1.143
18:19:09:074,1.1211,-0.0161,0.2094,1.143
18:19:09:075,1.1179,-0.0129,0.2050,1.139
18:19:09:076,1.1113,-0.0103,0.2031,1.132
18:19:09:077,1.1038,-0.0083,0.2036,1.125
18:19:09:080,1.0952,-0.0066,0.2045,1.117
18:19:09:081,1.0855,-0.0061,0.2077,1.108
18:19:09:082,1.0767,-0.0061,0.2128,1.100
18:19:09:084,1.0693,-0.0071,0.2212,1.095
18:19:09:086,1.0640,-0.0090,0.2321,1.092
18:19:09:088,1.0608,-0.0095,0.2424,1.091
18:19:09:090,1.0586,-0.0093,0.2485,1.091
18:19:09:091,1.0578,-0.0078,0.2488,1.090
18:19:09:102,1.0591,-0.0049,0.2422,1.090
18:19:09:104,1.0583,-0.0012,0.2321,1.087
18:19:09:105,1.0527,-0.0002,0.2307,1.081
18:19:09:106,1.0444,-0.0017,0.2324,1.073
18:19:09:107,1.0354,-0.0044,0.2363,1.065
18:19:09:107,1.0300,-0.0051,0.2375,1.061
18:19:09:108,1.0178,-0.0071,0.2400,1.049
18:19:09:109,1.0053,-0.0081,0.2414,1.037
18:19:09:110,0.9931,-0.0086,0.2383,1.025
18:19:09:113,0.9809,-0.0093,0.2339,1.012
18:19:09:115,0.9697,-0.0110,0.2304,1.000
18:19:09:116,0.9613,-0.0147,0.2321,0.992
18:19:09:117,0.9567,-0.0195,0.2395,0.990
18:19:09:120,0.9533,-0.0244,0.2463,0.988
18:19:09:123,0.9489,-0.0291,0.2478,0.984
18:19:09:124,0.9428,-0.0340,0.2488,0.978
18:19:09:126,0.9379,-0.0384,0.2524,0.975
18:19:09:128,0.9398,-0.0413,0.2568,0.978
18:19:09:131,0.9484,-0.0425,0.2588,0.986
18:19:09:132,0.9613,-0.0413,0.2568,0.998
18:19:09:134,0.9765,-0.0388,0.2532,1.012
18:19:09:136,0.9921,-0.0364,0.2492,1.026
18:19:09:138,1.0041,-0.0342,0.2458,1.037
18:19:09:139,1.0119,-0.0310,0.2434,1.044
18:19:09:141,1.0163,-0.0264,0.2385,1.047
18:19:09:148,1.0173,-0.0210,0.2299,1.046
18:19:09:150,1.0158,-0.0161,0.2224,1.043
18:19:09:151,1.0117,-0.0122,0.2163,1.037
18:19:09:152,1.0029,-0.0095,0.2131,1.028
18:19:09:153,0.9912,-0.0068,0.2131,1.017
18:19:09:154,0.9806,-0.0042,0.2141,1.007
18:19:09:156,0.9723,-0.0017,0.2131,0.999
18:19:09:158,0.9662,0.0012,0.2072,0.992
18:19:09:159,0.9601,0.0039,0.1972,0.984
18:19:09:162,0.9543,0.0054,0.1845,0.975
18:19:09:165,0.9499,0.0068,0.1706,0.968
18:19:09:166,0.9442,0.0076,0.1564,0.960
18:19:09:167,0.9369,0.0083,0.1430,0.951
18:19:09:170,0.9286,0.0100,0.1332,0.941
18:19:09:172,0.9235,0.0144,0.1312,0.936
18:19:09:174,0.9086,0.0300,0.1303,0.922
18:19:09:175,0.8920,0.0357,0.1217,0.905
18:19:09:180,0.8780,0.0300,0.1134,0.890
18:19:09:181,0.8661,0.0239,0.1100,0.877
18:19:09:182,0.8575,0.0195,0.1090,0.868
18:19:09:184,0.8529,0.0134,0.1073,0.863
18:19:09:186,0.8529,0.0046,0.1032,0.861
18:19:09:188,0.8609,-0.0046,0.1139,0.870
18:19:09:189,0.8744,-0.0147,0.1334,0.886
18:19:09:192,0.8863,-0.0266,0.1425,0.899
18:19:09:196,0.8973,-0.0379,0.1466,0.911
18:19:09:198,0.9056,-0.0440,0.1564,0.921
18:19:09:199,0.9110,-0.0432,0.1672,0.928
18:19:09:201,0.9164,-0.0410,0.1650,0.933
18:19:09:203,0.9210,-0.0401,0.1508,0.935
18:19:09:204,0.9257,-0.0398,0.1352,0.937
18:19:09:206,0.9306,-0.0403,0.1286,0.940
18:19:09:208,0.9347,-0.0418,0.1332,0.945
18:19:09:210,0.9408,-0.0440,0.1430,0.953
18:19:09:212,0.9494,-0.0464,0.1535,0.963
18:19:09:215,0.9577,-0.0481,0.1603,0.973
18:19:09:217,0.9665,-0.0501,0.1623,0.982
18:19:09:218,0.9753,-0.0506,0.1628,0.990
18:19:09:219,0.9797,-0.0481,0.1684,0.996
18:19:09:222,0.9777,-0.0445,0.1628,0.993
18:19:09:224,0.9728,-0.0408,0.1349,0.983
18:19:09:226,0.9699,-0.0374,0.1102,0.977
18:19:09:228,0.9701,-0.0342,0.0985,0.976
18:19:09:230,0.9653,-0.0303,0.0961,0.970
18:19:09:232,0.9623,-0.0288,0.1083,0.969
18:19:09:234,0.9557,-0.0261,0.1117,0.963
18:19:09:235,0.9345,-0.0222,0.0863,0.939
18:19:09:238,0.9105,-0.0222,0.0467,0.912
18:19:09:240,0.8964,-0.0259,0.0245,0.896
18:19:09:242,0.8856,-0.0286,0.0176,0.885
18:19:09:243,0.8802,-0.0357,0.0181,0.879
18:19:09:249,0.8810,-0.0528,0.0220,0.880
18:19:09:251,0.8844,-0.0652,0.0206,0.884
18:19:09:252,0.8978,-0.0950,0.0098,0.898
18:19:09:253,0.9152,-0.1236,0.0106,0.917
18:19:09:254,0.9323,-0.1380,0.0135,0.935
18:19:09:256,0.9589,-0.1395,0.0027,0.962
18:19:09:257,0.9870,-0.1344,-0.0224,0.989
18:19:09:260,1.0007,-0.1268,-0.0588,1.003
18:19:09:267,1.0107,-0.1239,-0.0806,1.014
18:19:09:269,1.0288,-0.1270,-0.0776,1.032
18:19:09:270,1.0505,-0.1336,-0.0605,1.053
18:19:09:272,1.0691,-0.1393,-0.0456,1.072
18:19:09:273,1.0830,-0.1412,-0.0371,1.085
18:19:09:274,1.0928,-0.1397,-0.0332,1.095
18:19:09:275,1.0982,-0.1373,-0.0327,1.100
18:19:09:276,1.1023,-0.1353,-0.0327,1.104
18:19:09:280,1.1062,-0.1351,-0.0315,1.108
18:19:09:282,1.1087,-0.1356,-0.0300,1.110
18:19:09:284,1.1089,-0.1366,-0.0293,1.111
18:19:09:285,1.1067,-0.1371,-0.0285,1.109
18:19:09:286,1.1030,-0.1356,-0.0290,1.105
18:19:09:288,1.0984,-0.1334,-0.0317,1.100
18:19:09:290,1.0925,-0.1309,-0.0349,1.094
18:19:09:292,1.0862,-0.1297,-0.0385,1.088
18:19:09:294,1.0798,-0.1314,-0.0432,1.082
18:19:09:296,1.0718,-0.1363,-0.0478,1.074
18:19:09:299,1.0630,-0.1422,-0.0527,1.066
18:19:09:301,1.0566,-0.1478,-0.0586,1.060
18:19:09:302,1.0517,-0.1524,-0.0681,1.056
18:19:09:303,1.0481,-0.1554,-0.0798,1.054
