time,gFx,gFy,gFz,0
22:49:09:780,0.6682,0.1866,-0.2814,0.754
22:49:09:782,0.6621,0.1930,-0.2745,0.748
22:49:09:783,0.6547,0.1986,-0.2684,0.742
22:49:09:784,0.6469,0.2030,-0.2626,0.734
22:49:09:785,0.6374,0.2064,-0.2572,0.726
22:49:09:787,0.6284,0.2096,-0.2496,0.716
22:49:09:788,0.6215,0.2125,-0.2394,0.708
22:49:09:789,0.6159,0.2157,-0.2293,0.701
22:49:09:790,0.6100,0.2196,-0.2198,0.695
22:49:09:791,0.6049,0.2235,-0.2091,0.689
22:49:09:792,0.6005,0.2270,-0.1988,0.684
22:49:09:792,0.5964,0.2299,-0.1893,0.679
22:49:09:793,0.5910,0.2323,-0.1800,0.673
22:49:09:794,0.5829,0.2358,-0.1714,0.665
22:49:09:795,0.5724,0.2387,-0.1649,0.656
22:49:09:797,0.5614,0.2402,-0.1590,0.645
22:49:09:798,0.5514,0.2424,-0.1509,0.636
22:49:09:799,0.5419,0.2453,-0.1436,0.628
22:49:09:800,0.5333,0.2497,-0.1377,0.621
22:49:09:801,0.5267,0.2533,-0.1316,0.616
22:49:09:803,0.5206,0.2573,-0.1243,0.612
22:49:09:804,0.5135,0.2607,-0.1182,0.606
22:49:09:804,0.5060,0.2643,-0.1135,0.601
22:49:09:805,0.4974,0.2680,-0.1099,0.595
22:49:09:806,0.4891,0.2707,-0.1065,0.589
22:49:09:806,0.4820,0.2736,-0.0972,0.584
22:49:09:807,0.4766,0.2761,-0.0913,0.580
22:49:09:808,0.4742,0.2770,-0.0920,0.579
22:49:09:808,0.4730,0.2785,-0.0928,0.579
22:49:09:809,0.4718,0.2795,-0.0920,0.578
22:49:09:810,0.4713,0.2800,-0.0884,0.578
22:49:09:811,0.4737,0.2800,-0.0889,0.580
22:49:09:812,0.4788,0.2800,-0.0923,0.584
22:49:09:815,0.4869,0.2810,-0.0903,0.591
22:49:09:817,0.4952,0.2814,-0.0862,0.598
22:49:09:818,0.4989,0.2822,-0.0913,0.602
22:49:09:819,0.5038,0.2822,-0.0984,0.607
22:49:09:821,0.5111,0.2814,-0.1030,0.613
22:49:09:822,0.5187,0.2810,-0.1021,0.619
22:49:09:823,0.5257,0.2802,-0.1038,0.625
22:49:09:825,0.5350,0.2795,-0.1096,0.633
22:49:09:836,0.5443,0.2797,-0.1106,0.641
22:49:09:837,0.5519,0.2785,-0.1113,0.647
22:49:09:838,0.5646,0.2763,-0.1172,0.658
22:49:09:838,0.5822,0.2736,-0.1214,0.672
22:49:09:839,0.5990,0.2724,-0.1165,0.685
22:49:09:840,0.6076,0.2717,-0.1157,0.692
22:49:09:841,0.6137,0.2697,-0.1206,0.697
22:49:09:842,0.6198,0.2670,-0.1250,0.702
22:49:09:843,0.6306,0.2636,-0.1275,0.711
22:49:09:844,0.6445,0.2609,-0.1270,0.722
22:49:09:845,0.6579,0.2612,-0.1241,0.733
22:49:09:847,0.6677,0.2614,-0.1211,0.742
22:49:09:848,0.6770,0.2612,-0.1179,0.750
22:49:09:849,0.6858,0.2624,-0.1153,0.758
22:49:09:850,0.6936,0.2643,-0.1157,0.766
22:49:09:855,0.7029,0.2673,-0.1172,0.775
22:49:09:856,0.7139,0.2702,-0.1184,0.787
22:49:09:857,0.7246,0.2758,-0.1143,0.798
22:49:09:859,0.7354,0.2817,-0.1177,0.811
22:49:09:860,0.7456,0.2866,-0.1309,0.824
22:49:09:861,0.7549,0.2915,-0.1414,0.836
22:49:09:863,0.7659,0.2978,-0.1465,0.849
22:49:09:865,0.7737,0.3039,-0.1541,0.860
22:49:09:869,0.7815,0.3090,-0.1661,0.871
22:49:09:870,0.7906,0.3142,-0.1785,0.883
22:49:09:872,0.8001,0.3198,-0.1893,0.896
22:49:09:873,0.8077,0.3259,-0.2003,0.907
22:49:09:875,0.8143,0.3315,-0.2122,0.918
22:49:09:877,0.8236,0.3369,-0.2230,0.931
22:49:09:879,0.8275,0.3430,-0.2355,0.939
22:49:09:882,0.8324,0.3496,-0.2423,0.948
22:49:09:883,0.8468,0.3547,-0.2460,0.964
22:49:09:885,0.8595,0.3582,-0.2550,0.978
22:49:09:887,0.8563,0.3616,-0.2704,0.981
22:49:09:889,0.8509,0.3643,-0.2865,0.982
22:49:09:891,0.8492,0.3662,-0.3009,0.985
22:49:09:893,0.8521,0.3677,-0.3129,0.992
22:49:09:895,0.8519,0.3691,-0.3222,0.995
22:49:09:898,0.8536,0.3699,-0.3305,0.999
22:49:09:903,0.8573,0.3691,-0.3381,1.004
22:49:09:904,0.8612,0.3677,-0.3432,1.009
22:49:09:905,0.8617,0.3662,-0.3422,1.008
22:49:09:905,0.8668,0.3645,-0.3444,1.013
22:49:09:907,0.8710,0.3606,-0.3564,1.019
22:49:09:909,0.8810,0.3525,-0.3686,1.028
22:49:09:911,0.8937,0.3406,-0.3713,1.035
22:49:09:913,0.8915,0.3320,-0.3713,1.030
22:49:09:915,0.8797,0.3291,-0.3764,1.021
22:49:09:917,0.8675,0.3279,-0.3850,1.013
22:49:09:919,0.8609,0.3264,-0.3899,1.009
22:49:09:921,0.8646,0.3222,-0.3991,1.014
22:49:09:923,0.8700,0.3156,-0.4138,1.021
22:49:09:925,0.8656,0.3103,-0.4255,1.020
22:49:09:927,0.8624,0.3076,-0.4314,1.019
22:49:09:929,0.8666,0.3054,-0.4385,1.025
22:49:09:931,0.8707,0.3034,-0.4485,1.032
22:49:09:933,0.8695,0.3015,-0.4575,1.034
22:49:09:935,0.8673,0.2993,-0.4617,1.033
22:49:09:937,0.8761,0.2937,-0.4771,1.045
22:49:09:939,0.8998,0.2846,-0.4920,1.069
22:49:09:941,0.9076,0.2783,-0.5022,1.078
22:49:09:943,0.8988,0.2758,-0.5149,1.076
22:49:09:945,0.8885,0.2770,-0.5316,1.075
22:49:09:948,0.8819,0.2790,-0.5489,1.079
22:49:09:949,0.8722,0.2807,-0.5692,1.082
22:49:09:951,0.8604,0.2836,-0.5865,1.082
22:49:09:953,0.8563,0.2883,-0.5995,1.087
22:49:09:955,0.8590,0.2932,-0.6139,1.098
22:49:09:957,0.8587,0.2973,-0.6332,1.110
22:49:09:959,0.8578,0.3010,-0.6542,1.122
22:49:09:962,0.8612,0.3010,-0.6767,1.138
22:49:09:964,0.8575,0.3005,-0.6886,1.142
22:49:09:966,0.8509,0.3017,-0.6960,1.142
22:49:09:967,0.8536,0.3032,-0.7033,1.148
22:49:09:969,0.8526,0.3039,-0.7106,1.152
22:49:09:971,0.8397,0.3037,-0.7141,1.145
22:49:09:973,0.8258,0.3025,-0.7131,1.134
22:49:09:975,0.8167,0.3025,-0.7079,1.124
22:49:09:977,0.8128,0.3017,-0.6989,1.115
22:49:09:979,0.8091,0.3000,-0.6882,1.106
22:49:09:981,0.8033,0.2985,-0.6774,1.094
22:49:09:983,0.7969,0.2961,-0.6676,1.083
22:49:09:985,0.7920,0.2932,-0.6596,1.074
22:49:09:987,0.7908,0.2912,-0.6527,1.068
22:49:09:989,0.7940,0.2902,-0.6452,1.066
22:49:09:992,0.8023,0.2917,-0.6349,1.066
22:49:09:993,0.8157,0.2961,-0.6239,1.072
22:49:09:995,0.8309,0.3025,-0.6154,1.080
22:49:09:999,0.8482,0.3115,-0.6095,1.094
22:49:10:000,0.8692,0.3240,-0.6039,1.111
22:49:10:001,0.8932,0.3381,-0.5980,1.132
22:49:10:003,0.9188,0.3540,-0.5921,1.154
22:49:10:005,0.9457,0.3709,-0.5860,1.179
22:49:10:007,0.9589,0.3797,-0.5836,1.191
22:49:10:009,0.9850,0.3985,-0.5790,1.217
22:49:10:011,1.0117,0.4173,-0.5726,1.243
22:49:10:014,1.0381,0.4349,-0.5645,1.267
22:49:10:016,1.0671,0.4507,-0.5538,1.293
22:49:10:019,1.0962,0.4652,-0.5418,1.318
22:49:10:020,1.1265,0.4774,-0.5269,1.342
22:49:10:021,1.1636,0.4859,-0.5120,1.371
22:49:10:023,1.1988,0.4901,-0.4986,1.398
22:49:10:025,1.2130,0.4999,-0.4768,1.407
22:49:10:027,1.2247,0.5128,-0.4563,1.415
22:49:10:029,1.2421,0.5231,-0.4434,1.430
22:49:10:033,1.2609,0.5294,-0.4326,1.446
22:49:10:034,1.2797,0.5323,-0.4236,1.461
22:49:10:035,1.2904,0.5326,-0.4148,1.468
22:49:10:037,1.2929,0.5289,-0.4013,1.465
22:49:10:040,1.2938,0.5204,-0.3916,1.460
22:49:10:043,1.2890,0.5072,-0.3813,1.448
22:49:10:044,1.2736,0.4901,-0.3652,1.424
22:49:10:045,1.2540,0.4703,-0.3459,1.395
22:49:10:049,1.2298,0.4481,-0.3249,1.360
22:49:10:050,1.2057,0.4224,-0.3061,1.325
22:49:10:052,1.1903,0.3943,-0.2880,1.297
22:49:10:054,1.1793,0.3633,-0.2741,1.274
22:49:10:056,1.1663,0.3318,-0.2660,1.250
22:49:10:057,1.1587,0.3000,-0.2706,1.235
22:49:10:060,1.1429,0.2687,-0.2738,1.212
22:49:10:061,1.1143,0.2411,-0.2709,1.177
22:49:10:063,1.0911,0.2177,-0.2704,1.149
22:49:10:067,1.0735,0.1981,-0.2719,1.129
22:49:10:068,1.0605,0.1796,-0.2692,1.112
22:49:10:070,1.0547,0.1620,-0.2665,1.102
22:49:10:071,1.0520,0.1471,-0.2662,1.097
22:49:10:074,1.0483,0.1368,-0.2689,1.092
22:49:10:076,1.0444,0.1287,-0.2701,1.087
22:49:10:077,1.0432,0.1202,-0.2682,1.084
22:49:10:079,1.0459,0.1126,-0.2670,1.085
22:49:10:082,1.0569,0.1065,-0.2745,1.097
22:49:10:086,1.0559,0.1046,-0.2765,1.096
22:49:10:087,1.0434,0.1068,-0.2763,1.084
22:49:10:088,1.0302,0.1055,-0.2723,1.071
22:49:10:090,1.0212,0.1038,-0.2640,1.060
22:49:10:091,1.0146,0.1043,-0.2560,1.052
22:49:10:093,1.0134,0.1063,-0.2501,1.049
22:49:10:096,1.0163,0.1077,-0.2474,1.052
22:49:10:097,1.0224,0.1073,-0.2469,1.058
22:49:10:100,1.0217,0.1068,-0.2359,1.054
22:49:10:104,1.0183,0.1085,-0.2247,1.049
22:49:10:106,1.0188,0.1114,-0.2188,1.049
22:49:10:107,1.0263,0.1151,-0.2179,1.057
22:49:10:107,1.0283,0.1160,-0.2054,1.056
22:49:10:109,1.0283,0.1124,-0.1866,1.053
22:49:10:112,1.0312,0.1080,-0.1695,1.052
22:49:10:113,1.0329,0.1053,-0.1514,1.051
22:49:10:120,1.0361,0.1024,-0.1321,1.052
22:49:10:122,1.0412,0.0989,-0.1165,1.055
22:49:10:123,1.0498,0.0945,-0.1116,1.062
22:49:10:124,1.0556,0.0911,-0.1057,1.067
22:49:10:125,1.0559,0.0904,-0.0908,1.066
22:49:10:127,1.0576,0.0875,-0.0764,1.066
22:49:10:128,1.0576,0.0860,-0.0644,1.065
22:49:10:130,1.0566,0.0870,-0.0574,1.064
22:49:10:142,1.0547,0.0899,-0.0530,1.063
22:49:10:143,1.0544,0.0945,-0.0491,1.063
22:49:10:144,1.0549,0.0997,-0.0456,1.064
22:49:10:145,1.0554,0.1053,-0.0439,1.065
22:49:10:146,1.0559,0.1112,-0.0442,1.067
22:49:10:147,1.0556,0.1190,-0.0471,1.068
22:49:10:148,1.0547,0.1275,-0.0517,1.068
22:49:10:148,1.0525,0.1349,-0.0588,1.067
22:49:10:149,1.0495,0.1412,-0.0691,1.066
22:49:10:150,1.0442,0.1505,-0.0747,1.063
22:49:10:153,1.0376,0.1608,-0.0789,1.059
22:49:10:155,1.0327,0.1695,-0.0847,1.056
22:49:10:156,1.0278,0.1781,-0.0930,1.054
22:49:10:157,1.0222,0.1854,-0.1028,1.050
22:49:10:159,1.0153,0.1928,-0.1123,1.046
22:49:10:161,1.0083,0.2001,-0.1216,1.042
22:49:10:163,1.0014,0.2067,-0.1326,1.038
22:49:10:166,0.9943,0.2123,-0.1448,1.034
22:49:10:167,0.9853,0.2172,-0.1548,1.028
22:49:10:171,0.9745,0.2221,-0.1644,1.020
22:49:10:172,0.9628,0.2265,-0.1739,1.012
22:49:10:173,0.9501,0.2294,-0.1842,1.002
22:49:10:175,0.9364,0.2323,-0.1934,0.992
22:49:10:177,0.9240,0.2348,-0.2025,0.982
22:49:10:179,0.9122,0.2355,-0.2113,0.973
22:49:10:182,0.8990,0.2348,-0.2206,0.963
22:49:10:183,0.8834,0.2321,-0.2301,0.949
22:49:10:185,0.8658,0.2284,-0.2399,0.934
22:49:10:187,0.8482,0.2240,-0.2508,0.919
22:49:10:189,0.8316,0.2189,-0.2604,0.905
22:49:10:191,0.8167,0.2121,-0.2689,0.892
22:49:10:193,0.8018,0.2052,-0.2772,0.879
22:49:10:195,0.7869,0.1974,-0.2855,0.865
22:49:10:197,0.7745,0.1886,-0.2936,0.854
22:49:10:200,0.7635,0.1791,-0.3019,0.844
22:49:10:201,0.7544,0.1698,-0.3092,0.836
22:49:10:204,0.7466,0.1610,-0.3166,0.829
22:49:10:205,0.7393,0.1532,-0.3227,0.823
22:49:10:208,0.7339,0.1468,-0.3254,0.818
22:49:10:209,0.7290,0.1402,-0.3273,0.813
22:49:10:211,0.7231,0.1341,-0.3300,0.807
22:49:10:213,0.7178,0.1273,-0.3339,0.802
22:49:10:218,0.7139,0.1209,-0.3381,0.799
22:49:10:219,0.7109,0.1158,-0.3425,0.797
22:49:10:220,0.7082,0.1112,-0.3459,0.795
22:49:10:225,0.7048,0.1065,-0.3515,0.793
22:49:10:226,0.7029,0.1019,-0.3574,0.793
22:49:10:227,0.7019,0.0980,-0.3613,0.793
22:49:10:228,0.7026,0.0943,-0.3664,0.796
22:49:10:229,0.7016,0.0904,-0.3720,0.797
22:49:10:232,0.7004,0.0858,-0.3776,0.797
22:49:10:233,0.6990,0.0814,-0.3813,0.797
22:49:10:235,0.6968,0.0770,-0.3842,0.796
22:49:10:237,0.6938,0.0716,-0.3884,0.794
22:49:10:239,0.6921,0.0684,-0.3903,0.793
22:49:10:241,0.6889,0.0625,-0.3923,0.790
22:49:10:243,0.6858,0.0574,-0.3921,0.787
22:49:10:245,0.6821,0.0515,-0.3921,0.783
22:49:10:247,0.6792,0.0474,-0.3918,0.780
22:49:10:249,0.6753,0.0432,-0.3911,0.775
22:49:10:251,0.6711,0.0388,-0.3908,0.771
22:49:10:253,0.6667,0.0342,-0.3889,0.766
22:49:10:255,0.6623,0.0296,-0.3859,0.760
22:49:10:257,0.6567,0.0264,-0.3813,0.753
22:49:10:259,0.6506,0.0247,-0.3752,0.744
22:49:10:262,0.6452,0.0227,-0.3696,0.737
22:49:10:263,0.6403,0.0213,-0.3632,0.729
22:49:10:266,0.6345,0.0183,-0.3566,0.721
22:49:10:268,0.6303,0.0169,-0.3486,0.713
22:49:10:269,0.6269,0.0156,-0.3383,0.705
22:49:10:271,0.6232,0.0151,-0.3256,0.696
22:49:10:273,0.6198,0.0147,-0.3131,0.688
22:49:10:275,0.6164,0.0149,-0.3009,0.680
22:49:10:277,0.6130,0.0149,-0.2897,0.672
22:49:10:279,0.6100,0.0149,-0.2780,0.665
22:49:10:281,0.6071,0.0137,-0.2682,0.658
22:49:10:283,0.6037,0.0134,-0.2587,0.651
22:49:10:285,0.6003,0.0134,-0.2484,0.644
22:49:10:288,0.5978,0.0125,-0.2406,0.639
22:49:10:289,0.5961,0.0117,-0.2342,0.635
22:49:10:291,0.5942,0.0112,-0.2281,0.631
22:49:10:293,0.5902,0.0110,-0.2232,0.626
22:49:10:295,0.5880,0.0110,-0.2196,0.623
22:49:10:297,0.5858,0.0107,-0.2152,0.619
22:49:10:300,0.5839,0.0100,-0.2115,0.616
22:49:10:301,0.5829,0.0081,-0.2105,0.615
22:49:10:303,0.5807,0.0073,-0.2105,0.613
22:49:10:305,0.5771,0.0061,-0.2110,0.609
22:49:10:308,0.5751,0.0039,-0.2113,0.607
22:49:10:309,0.5739,0.0015,-0.2105,0.606
22:49:10:312,0.5739,-0.0007,-0.2110,0.606
22:49:10:313,0.5741,-0.0020,-0.2113,0.606
22:49:10:318,0.5746,-0.0037,-0.2113,0.606
22:49:10:320,0.5753,-0.0066,-0.2120,0.607
22:49:10:321,0.5773,-0.0098,-0.2137,0.609
22:49:10:323,0.5814,-0.0115,-0.2174,0.614
22:49:10:324,0.5880,-0.0129,-0.2220,0.622
22:49:10:325,0.5976,-0.0134,-0.2262,0.632
22:49:10:327,0.6108,-0.0132,-0.2289,0.645
22:49:10:329,0.6249,-0.0122,-0.2303,0.659
22:49:10:331,0.6386,-0.0103,-0.2323,0.673
22:49:10:347,0.6525,-0.0083,-0.2345,0.687
22:49:10:349,0.6648,-0.0056,-0.2357,0.699
22:49:10:350,0.6760,-0.0020,-0.2362,0.710
22:49:10:351,0.6875,0.0017,-0.2374,0.722
22:49:10:352,0.6973,0.0049,-0.2386,0.732
22:49:10:353,0.7063,0.0078,-0.2386,0.740
22:49:10:353,0.7161,0.0112,-0.2367,0.749
22:49:10:355,0.7268,0.0147,-0.2340,0.759
22:49:10:356,0.7376,0.0176,-0.2308,0.769
22:49:10:357,0.7481,0.0203,-0.2286,0.779
22:49:10:357,0.7588,0.0237,-0.2269,0.789
22:49:10:358,0.7713,0.0283,-0.2267,0.801
22:49:10:359,0.7842,0.0322,-0.2272,0.814
22:49:10:360,0.7974,0.0364,-0.2298,0.828
22:49:10:364,0.8111,0.0423,-0.2355,0.843
22:49:10:366,0.8253,0.0486,-0.2433,0.859
22:49:10:366,0.8399,0.0555,-0.2526,0.877
22:49:10:367,0.8546,0.0630,-0.2626,0.894
22:49:10:369,0.8695,0.0711,-0.2726,0.912
22:49:10:371,0.8846,0.0796,-0.2826,0.931
22:49:10:373,0.8995,0.0889,-0.2929,0.949
22:49:10:375,0.9142,0.0987,-0.3031,0.967
22:49:10:376,0.9289,0.1075,-0.3131,0.985
22:49:10:379,0.9428,0.1168,-0.3222,1.003
22:49:10:380,0.9562,0.1258,-0.3322,1.020
22:49:10:383,0.9694,0.1349,-0.3422,1.037
22:49:10:385,0.9816,0.1434,-0.3525,1.053
22:49:10:387,0.9933,0.1517,-0.3635,1.069
22:49:10:389,1.0031,0.1595,-0.3735,1.083
22:49:10:390,1.0105,0.1666,-0.3813,1.094
22:49:10:392,1.0166,0.1732,-0.3877,1.103
22:49:10:394,1.0224,0.1791,-0.3955,1.112
22:49:10:397,1.0273,0.1845,-0.4079,1.122
22:49:10:401,1.0312,0.1881,-0.4221,1.131
22:49:10:402,1.0319,0.1908,-0.4348,1.137
22:49:10:403,1.0317,0.1940,-0.4453,1.141
22:49:10:405,1.0315,0.1959,-0.4534,1.144
22:49:10:407,1.0317,0.1964,-0.4636,1.149
22:49:10:408,1.0319,0.1952,-0.4763,1.154
22:49:10:411,1.0319,0.1942,-0.4890,1.158
22:49:10:413,1.0319,0.1915,-0.5003,1.163
22:49:10:415,1.0327,0.1874,-0.5088,1.166
22:49:10:417,1.0334,0.1830,-0.5154,1.168
22:49:10:419,1.0346,0.1779,-0.5198,1.170
22:49:10:421,1.0378,0.1715,-0.5245,1.174
22:49:10:423,1.0415,0.1647,-0.5279,1.177
22:49:10:425,1.0454,0.1576,-0.5303,1.181
22:49:10:426,1.0500,0.1502,-0.5333,1.185
22:49:10:428,1.0552,0.1429,-0.5364,1.190
22:49:10:430,1.0603,0.1351,-0.5399,1.194
22:49:10:433,1.0654,0.1275,-0.5435,1.199
22:49:10:435,1.0710,0.1200,-0.5479,1.205
22:49:10:437,1.0774,0.1131,-0.5521,1.212
22:49:10:439,1.0855,0.1058,-0.5557,1.220
22:49:10:441,1.0952,0.0989,-0.5606,1.230
22:49:10:444,1.1033,0.0926,-0.5653,1.238
22:49:10:445,1.1111,0.0865,-0.5692,1.246
22:49:10:447,1.1216,0.0811,-0.5736,1.257
22:49:10:449,1.1338,0.0750,-0.5794,1.270
22:49:10:453,1.1460,0.0689,-0.5846,1.282
22:49:10:454,1.1575,0.0640,-0.5885,1.294
22:49:10:455,1.1688,0.0596,-0.5934,1.306
22:49:10:457,1.1822,0.0550,-0.5995,1.320
22:49:10:459,1.1961,0.0508,-0.6056,1.335
22:49:10:461,1.2081,0.0476,-0.6114,1.348
22:49:10:462,1.2176,0.0450,-0.6176,1.359
22:49:10:465,1.2269,0.0418,-0.6222,1.369
22:49:10:468,1.2357,0.0396,-0.6263,1.379
22:49:10:469,1.2428,0.0374,-0.6295,1.386
22:49:10:472,1.2491,0.0364,-0.6312,1.393
22:49:10:473,1.2538,0.0369,-0.6327,1.397
22:49:10:475,1.2572,0.0366,-0.6334,1.401
22:49:10:477,1.2601,0.0362,-0.6329,1.403
22:49:10:479,1.2614,0.0364,-0.6307,1.403
22:49:10:481,1.2621,0.0384,-0.6283,1.403
22:49:10:484,1.2616,0.0406,-0.6239,1.401
22:49:10:485,1.2606,0.0442,-0.6178,1.397
22:49:10:488,1.2592,0.0484,-0.6097,1.393
22:49:10:490,1.2572,0.0523,-0.5983,1.387
22:49:10:491,1.2543,0.0562,-0.5853,1.379
22:49:10:493,1.2508,0.0630,-0.5704,1.370
22:49:10:495,1.2479,0.0706,-0.5540,1.362
22:49:10:497,1.2460,0.0787,-0.5377,1.354
22:49:10:499,1.2443,0.0870,-0.5225,1.348
22:49:10:502,1.2450,0.0941,-0.5105,1.345
22:49:10:504,1.2484,0.1007,-0.5069,1.347
22:49:10:505,1.2501,0.1087,-0.5035,1.349
22:49:10:507,1.2504,0.1192,-0.4903,1.345
22:49:10:509,1.2511,0.1297,-0.4763,1.343
22:49:10:511,1.2535,0.1390,-0.4671,1.343
22:49:10:513,1.2572,0.1480,-0.4602,1.345
22:49:10:515,1.2633,0.1564,-0.4561,1.351
22:49:10:521,1.2709,0.1649,-0.4566,1.360
22:49:10:523,1.2807,0.1722,-0.4614,1.371
22:49:10:524,1.2860,0.1752,-0.4651,1.378
22:49:10:525,1.2963,0.1801,-0.4746,1.392
22:49:10:527,1.3070,0.1830,-0.4846,1.405
22:49:10:528,1.3195,0.1866,-0.4949,1.421
22:49:10:529,1.3356,0.1893,-0.5105,1.442
22:49:10:531,1.3535,0.1923,-0.5298,1.465
22:49:10:543,1.3642,0.1976,-0.5352,1.478
22:49:10:545,1.3745,0.2045,-0.5347,1.488
22:49:10:546,1.3884,0.2103,-0.5389,1.504
22:49:10:547,1.4052,0.2150,-0.5447,1.522
22:49:10:548,1.4246,0.2187,-0.5506,1.543
22:49:10:549,1.4453,0.2221,-0.5550,1.564
22:49:10:551,1.4671,0.2257,-0.5577,1.585
22:49:10:552,1.4898,0.2301,-0.5609,1.608
22:49:10:553,1.5127,0.2343,-0.5628,1.631
22:49:10:554,1.5355,0.2392,-0.5623,1.653
22:49:10:555,1.5570,0.2438,-0.5579,1.672
22:49:10:556,1.5765,0.2487,-0.5511,1.689
22:49:10:557,1.5948,0.2541,-0.5413,1.704
22:49:10:560,1.6114,0.2595,-0.5298,1.717
22:49:10:561,1.6310,0.2619,-0.5269,1.735
22:49:10:563,1.6466,0.2626,-0.5218,1.748
22:49:10:564,1.6466,0.2670,-0.5022,1.743
22:49:10:570,1.6310,0.2756,-0.4732,1.722
22:49:10:571,1.6070,0.2861,-0.4419,1.694
22:49:10:572,1.5833,0.2956,-0.4165,1.667
22:49:10:573,1.5592,0.3025,-0.3950,1.640
22:49:10:574,1.5316,0.3078,-0.3745,1.611
22:49:10:577,1.5008,0.3127,-0.3542,1.578
22:49:10:578,1.4644,0.3178,-0.3339,1.541
22:49:10:581,1.4248,0.3232,-0.3139,1.500
22:49:10:582,1.3838,0.3269,-0.2943,1.459
22:49:10:585,1.3425,0.3313,-0.2767,1.417
22:49:10:586,1.3007,0.3359,-0.2609,1.376
22:49:10:588,1.2594,0.3393,-0.2452,1.336
22:49:10:590,1.2184,0.3420,-0.2284,1.295
22:49:10:592,1.1778,0.3440,-0.2103,1.255
22:49:10:594,1.1387,0.3467,-0.1947,1.217
22:49:10:596,1.1026,0.3489,-0.1820,1.182
22:49:10:598,1.0671,0.3503,-0.1719,1.148
22:49:10:601,1.0334,0.3513,-0.1631,1.116
22:49:10:603,1.0014,0.3530,-0.1543,1.086
22:49:10:604,0.9721,0.3557,-0.1495,1.059
22:49:10:606,0.9455,0.3582,-0.1468,1.036
22:49:10:609,0.9210,0.3591,-0.1431,1.014
22:49:10:610,0.8983,0.3599,-0.1399,0.993
22:49:10:612,0.8763,0.3628,-0.1397,0.974
22:49:10:614,0.8556,0.3662,-0.1402,0.957
22:49:10:617,0.8363,0.3694,-0.1416,0.942
22:49:10:622,0.8192,0.3723,-0.1429,0.928
22:49:10:623,0.8043,0.3745,-0.1451,0.916
22:49:10:624,0.7908,0.3779,-0.1502,0.907
22:49:10:625,0.7781,0.3819,-0.1568,0.899
22:49:10:626,0.7669,0.3855,-0.1622,0.892
22:49:10:628,0.7581,0.3882,-0.1658,0.886
22:49:10:630,0.7525,0.3906,-0.1697,0.883
22:49:10:632,0.7488,0.3926,-0.1729,0.881
22:49:10:635,0.7471,0.3936,-0.1771,0.881
22:49:10:637,0.7466,0.3946,-0.1837,0.883
22:49:10:638,0.7446,0.3953,-0.1917,0.883
22:49:10:640,0.7420,0.3950,-0.1988,0.882
22:49:10:642,0.7393,0.3946,-0.2035,0.880
22:49:10:644,0.7376,0.3936,-0.2079,0.879
22:49:10:646,0.7366,0.3914,-0.2118,0.878
22:49:10:648,0.7368,0.3889,-0.2149,0.878
22:49:10:651,0.7378,0.3853,-0.2159,0.877
22:49:10:653,0.7385,0.3806,-0.2169,0.876
22:49:10:654,0.7405,0.3760,-0.2174,0.875
22:49:10:657,0.7434,0.3706,-0.2184,0.875
22:49:10:658,0.7466,0.3640,-0.2188,0.875
22:49:10:660,0.7503,0.3564,-0.2196,0.875
22:49:10:662,0.7537,0.3481,-0.2215,0.874
22:49:10:664,0.7576,0.3389,-0.2254,0.874
22:49:10:668,0.7613,0.3281,-0.2289,0.874
22:49:10:669,0.7652,0.3176,-0.2325,0.874
22:49:10:670,0.7701,0.3064,-0.2372,0.874
22:49:10:672,0.7776,0.2944,-0.2413,0.877
22:49:10:674,0.7852,0.2822,-0.2460,0.881
22:49:10:676,0.7916,0.2704,-0.2501,0.883
22:49:10:678,0.7989,0.2585,-0.2550,0.887
22:49:10:680,0.8065,0.2463,-0.2604,0.891
22:49:10:683,0.8133,0.2343,-0.2658,0.894
22:49:10:686,0.8199,0.2218,-0.2716,0.898
22:49:10:687,0.8277,0.2099,-0.2787,0.904
22:49:10:688,0.8365,0.1979,-0.2853,0.911
22:49:10:690,0.8458,0.1874,-0.2912,0.918
22:49:10:692,0.8536,0.1781,-0.2978,0.925
22:49:10:694,0.8609,0.1691,-0.3044,0.931
22:49:10:696,0.8680,0.1603,-0.3117,0.938
22:49:10:698,0.8746,0.1515,-0.3185,0.945
22:49:10:701,0.8800,0.1437,-0.3244,0.950
22:49:10:702,0.8856,0.1366,-0.3293,0.955
22:49:10:704,0.8917,0.1300,-0.3339,0.961
22:49:10:706,0.8990,0.1239,-0.3386,0.968
22:49:10:708,0.9069,0.1182,-0.3417,0.976
22:49:10:711,0.9130,0.1136,-0.3447,0.981
22:49:10:712,0.9193,0.1090,-0.3469,0.987
22:49:10:714,0.9267,0.1051,-0.3483,0.994
22:49:10:716,0.9313,0.1031,-0.3486,0.998
22:49:10:722,0.9354,0.1024,-0.3488,1.002
22:49:10:723,0.9398,0.1007,-0.3493,1.006
22:49:10:724,0.9447,0.0997,-0.3495,1.010
22:49:10:725,0.9491,0.0989,-0.3493,1.014
22:49:10:726,0.9530,0.0989,-0.3478,1.018
22:49:10:728,0.9560,0.1002,-0.3437,1.019
22:49:10:730,0.9587,0.1021,-0.3378,1.020
22:49:10:732,0.9601,0.1051,-0.3307,1.020
