time,gFx,gFy,gFz,0
18:23:55:272,0.9955,0.0823,-0.0232,1.002
18:23:55:275,0.9955,0.0826,-0.0239,1.003
18:23:55:276,0.9953,0.0831,-0.0236,1.002
18:23:55:279,0.9953,0.0826,-0.0227,1.002
18:23:55:280,0.9955,0.0823,-0.0224,1.002
18:23:55:283,0.9951,0.0823,-0.0222,1.002
18:23:55:285,0.9941,0.0828,-0.0232,1.001
18:23:55:288,0.9936,0.0833,-0.0236,1.001
18:23:55:289,0.9938,0.0836,-0.0229,1.001
18:23:55:290,0.9948,0.0838,-0.0217,1.002
18:23:55:291,0.9951,0.0843,-0.0219,1.002
18:23:55:294,0.9951,0.0838,-0.0222,1.002
18:23:55:295,0.9948,0.0833,-0.0227,1.002
18:23:55:298,0.9941,0.0838,-0.0232,1.001
18:23:55:301,0.9938,0.0833,-0.0236,1.001
18:23:55:302,0.9941,0.0828,-0.0239,1.001
18:23:55:304,0.9938,0.0826,-0.0236,1.001
18:23:55:306,0.9933,0.0823,-0.0244,1.000
18:23:55:308,0.9931,0.0821,-0.0254,1.000
18:23:55:311,0.9938,0.0818,-0.0254,1.001
18:23:55:312,0.9941,0.0818,-0.0256,1.001
18:23:55:315,0.9943,0.0811,-0.0258,1.001
18:23:55:316,0.9943,0.0804,-0.0256,1.001
18:23:55:319,0.9943,0.0801,-0.0256,1.001
18:23:55:320,0.9943,0.0796,-0.0261,1.001
18:23:55:322,0.9941,0.0796,-0.0258,1.001
18:23:55:324,0.9941,0.0809,-0.0254,1.001
18:23:55:326,0.9943,0.0818,-0.0251,1.001
18:23:55:328,0.9946,0.0821,-0.0249,1.001
18:23:55:331,0.9948,0.0816,-0.0239,1.002
18:23:55:333,0.9948,0.0823,-0.0236,1.002
18:23:55:334,0.9958,0.0836,-0.0234,1.003
18:23:55:340,0.9970,0.0848,-0.0234,1.004
18:23:55:342,0.9977,0.0860,-0.0241,1.005
18:23:55:344,0.9980,0.0867,-0.0249,1.005
18:23:55:345,0.9982,0.0875,-0.0254,1.006
18:23:55:347,0.9975,0.0877,-0.0254,1.005
18:23:55:348,0.9975,0.0887,-0.0244,1.005
18:23:55:350,0.9982,0.0889,-0.0239,1.006
18:23:55:351,0.9987,0.0877,-0.0236,1.006
18:23:55:353,0.9975,0.0875,-0.0229,1.005
18:23:55:364,0.9965,0.0872,-0.0222,1.004
18:23:55:365,0.9968,0.0870,-0.0214,1.004
18:23:55:367,0.9970,0.0870,-0.0210,1.005
18:23:55:367,0.9977,0.0865,-0.0202,1.005
18:23:55:368,0.9975,0.0860,-0.0197,1.005
18:23:55:369,0.9970,0.0855,-0.0183,1.004
18:23:55:371,0.9968,0.0845,-0.0168,1.004
18:23:55:371,0.9960,0.0840,-0.0166,1.003
18:23:55:372,0.9953,0.0845,-0.0161,1.003
18:23:55:373,0.9953,0.0848,-0.0148,1.003
18:23:55:374,0.9960,0.0845,-0.0146,1.003
18:23:55:377,0.9960,0.0843,-0.0153,1.003
18:23:55:379,0.9953,0.0850,-0.0161,1.003
18:23:55:379,0.9948,0.0855,-0.0168,1.002
18:23:55:381,0.9948,0.0853,-0.0175,1.002
18:23:55:384,0.9938,0.0862,-0.0185,1.001
18:23:55:387,0.9926,0.0877,-0.0195,1.000
18:23:55:388,0.9919,0.0877,-0.0207,1.000
18:23:55:389,0.9916,0.0872,-0.0207,0.999
18:23:55:391,0.9912,0.0870,-0.0202,0.999
18:23:55:393,0.9914,0.0865,-0.0200,0.999
18:23:55:395,0.9916,0.0865,-0.0210,0.999
18:23:55:397,0.9914,0.0865,-0.0214,0.999
18:23:55:400,0.9914,0.0862,-0.0207,0.999
18:23:55:401,0.9912,0.0870,-0.0195,0.999
18:23:55:403,0.9909,0.0870,-0.0190,0.998
18:23:55:406,0.9914,0.0862,-0.0190,0.999
18:23:55:407,0.9916,0.0855,-0.0200,0.999
18:23:55:409,0.9919,0.0860,-0.0214,0.999
18:23:55:411,0.9921,0.0870,-0.0236,1.000
18:23:55:414,0.9929,0.0862,-0.0244,1.000
18:23:55:416,0.9933,0.0860,-0.0261,1.001
18:23:55:418,0.9933,0.0855,-0.0271,1.001
18:23:55:420,0.9936,0.0848,-0.0276,1.001
18:23:55:422,0.9941,0.0850,-0.0276,1.001
18:23:55:423,0.9955,0.0853,-0.0276,1.003
18:23:55:426,0.9963,0.0840,-0.0276,1.003
18:23:55:428,0.9963,0.0833,-0.0278,1.003
18:23:55:430,0.9965,0.0833,-0.0276,1.004
18:23:55:431,0.9965,0.0831,-0.0271,1.004
18:23:55:434,0.9960,0.0828,-0.0261,1.003
18:23:55:435,0.9955,0.0826,-0.0256,1.003
18:23:55:438,0.9963,0.0821,-0.0258,1.003
18:23:55:439,0.9960,0.0816,-0.0258,1.003
18:23:55:442,0.9958,0.0818,-0.0249,1.003
18:23:55:443,0.9955,0.0816,-0.0246,1.002
18:23:55:446,0.9953,0.0816,-0.0246,1.002
18:23:55:448,0.9946,0.0818,-0.0244,1.001
18:23:55:454,0.9943,0.0818,-0.0234,1.001
18:23:55:456,0.9946,0.0814,-0.0236,1.001
18:23:55:457,0.9946,0.0814,-0.0232,1.001
18:23:55:459,0.9943,0.0816,-0.0214,1.001
18:23:55:460,0.9943,0.0816,-0.0202,1.001
18:23:55:461,0.9953,0.0814,-0.0197,1.002
18:23:55:463,0.9965,0.0811,-0.0197,1.003
18:23:55:464,0.9965,0.0809,-0.0190,1.003
18:23:55:466,0.9960,0.0804,-0.0192,1.003
18:23:55:472,0.9958,0.0801,-0.0195,1.002
18:23:55:474,0.9955,0.0809,-0.0190,1.002
18:23:55:475,0.9958,0.0814,-0.0190,1.003
18:23:55:476,0.9955,0.0816,-0.0188,1.002
18:23:55:477,0.9953,0.0823,-0.0178,1.002
18:23:55:478,0.9955,0.0823,-0.0180,1.002
18:23:55:480,0.9951,0.0823,-0.0188,1.002
18:23:55:482,0.9946,0.0826,-0.0188,1.002
18:23:55:484,0.9946,0.0831,-0.0192,1.002
18:23:55:486,0.9941,0.0836,-0.0207,1.001
18:23:55:487,0.9938,0.0840,-0.0222,1.001
18:23:55:490,0.9936,0.0845,-0.0229,1.001
18:23:55:491,0.9941,0.0848,-0.0222,1.001
18:23:55:493,0.9938,0.0853,-0.0214,1.001
18:23:55:495,0.9936,0.0858,-0.0227,1.001
18:23:55:498,0.9929,0.0862,-0.0239,1.000
18:23:55:500,0.9921,0.0860,-0.0241,1.000
18:23:55:502,0.9926,0.0855,-0.0244,1.000
18:23:55:503,0.9931,0.0855,-0.0239,1.000
18:23:55:505,0.9946,0.0858,-0.0232,1.002
18:23:55:507,0.9951,0.0858,-0.0229,1.002
18:23:55:509,0.9958,0.0860,-0.0222,1.003
18:23:55:511,0.9960,0.0870,-0.0224,1.004
18:23:55:513,0.9960,0.0872,-0.0222,1.004
18:23:55:515,0.9963,0.0860,-0.0217,1.004
18:23:55:518,0.9968,0.0853,-0.0222,1.004
18:23:55:519,0.9973,0.0855,-0.0229,1.005
18:23:55:522,0.9980,0.0853,-0.0224,1.005
18:23:55:523,0.9985,0.0853,-0.0207,1.006
18:23:55:526,0.9980,0.0853,-0.0195,1.005
18:23:55:527,0.9980,0.0850,-0.0190,1.005
18:23:55:530,0.9980,0.0843,-0.0185,1.005
18:23:55:531,0.9975,0.0838,-0.0180,1.005
18:23:55:534,0.9963,0.0836,-0.0173,1.003
18:23:55:536,0.9960,0.0836,-0.0161,1.003
18:23:55:538,0.9963,0.0838,-0.0161,1.003
18:23:55:539,0.9968,0.0833,-0.0168,1.004
18:23:55:542,0.9958,0.0833,-0.0170,1.003
18:23:55:543,0.9948,0.0838,-0.0175,1.002
18:23:55:546,0.9946,0.0840,-0.0173,1.002
18:23:55:547,0.9943,0.0838,-0.0168,1.001
18:23:55:549,0.9948,0.0836,-0.0173,1.002
18:23:55:556,0.9951,0.0838,-0.0180,1.002
18:23:55:557,0.9955,0.0838,-0.0192,1.003
18:23:55:558,0.9951,0.0838,-0.0195,1.002
18:23:55:560,0.9953,0.0845,-0.0192,1.003
18:23:55:561,0.9953,0.0848,-0.0200,1.003
18:23:55:562,0.9958,0.0840,-0.0197,1.003
18:23:55:563,0.9958,0.0838,-0.0197,1.003
18:23:55:566,0.9955,0.0838,-0.0197,1.003
18:23:55:569,0.9955,0.0845,-0.0200,1.003
18:23:55:571,0.9953,0.0850,-0.0202,1.003
18:23:55:572,0.9948,0.0848,-0.0205,1.002
18:23:55:574,0.9943,0.0853,-0.0210,1.002
18:23:55:576,0.9943,0.0853,-0.0207,1.002
18:23:55:578,0.9938,0.0848,-0.0200,1.001
18:23:55:579,0.9936,0.0848,-0.0197,1.001
18:23:55:582,0.9933,0.0850,-0.0195,1.001
18:23:55:584,0.9931,0.0855,-0.0192,1.000
18:23:55:586,0.9926,0.0853,-0.0188,1.000
18:23:55:588,0.9931,0.0853,-0.0183,1.000
18:23:55:592,0.9933,0.0848,-0.0188,1.001
18:23:55:596,0.9933,0.0838,-0.0197,1.000
18:23:55:598,0.9931,0.0840,-0.0197,1.000
18:23:55:599,0.9936,0.0845,-0.0200,1.001
18:23:55:601,0.9941,0.0840,-0.0202,1.001
18:23:55:603,0.9943,0.0836,-0.0202,1.001
18:23:55:604,0.9946,0.0840,-0.0192,1.002
18:23:55:605,0.9948,0.0848,-0.0180,1.002
18:23:55:606,0.9958,0.0848,-0.0190,1.003
18:23:55:607,0.9960,0.0845,-0.0190,1.003
18:23:55:610,0.9963,0.0840,-0.0185,1.003
18:23:55:612,0.9963,0.0840,-0.0180,1.003
18:23:55:613,0.9958,0.0843,-0.0175,1.003
18:23:55:615,0.9953,0.0845,-0.0190,1.003
18:23:55:618,0.9955,0.0840,-0.0200,1.003
18:23:55:619,0.9960,0.0838,-0.0200,1.003
18:23:55:621,0.9963,0.0840,-0.0207,1.003
18:23:55:623,0.9963,0.0840,-0.0212,1.003
18:23:55:628,0.9965,0.0833,-0.0217,1.004
18:23:55:629,0.9960,0.0833,-0.0217,1.003
18:23:55:630,0.9951,0.0840,-0.0224,1.002
18:23:55:631,0.9943,0.0833,-0.0232,1.001
18:23:55:636,0.9938,0.0833,-0.0224,1.001
18:23:55:637,0.9938,0.0840,-0.0224,1.001
18:23:55:637,0.9938,0.0850,-0.0236,1.001
18:23:55:639,0.9936,0.0843,-0.0239,1.001
18:23:55:641,0.9933,0.0840,-0.0246,1.001
18:23:55:643,0.9929,0.0845,-0.0251,1.000
18:23:55:645,0.9936,0.0838,-0.0261,1.001
18:23:55:647,0.9931,0.0836,-0.0256,1.000
18:23:55:649,0.9926,0.0845,-0.0254,1.000
18:23:55:651,0.9931,0.0853,-0.0254,1.000
18:23:55:653,0.9938,0.0853,-0.0256,1.001
18:23:55:655,0.9946,0.0840,-0.0258,1.002
18:23:55:657,0.9943,0.0840,-0.0261,1.002
18:23:55:659,0.9941,0.0845,-0.0268,1.001
18:23:55:661,0.9946,0.0843,-0.0283,1.002
18:23:55:663,0.9953,0.0838,-0.0290,1.002
18:23:55:665,0.9958,0.0833,-0.0288,1.003
18:23:55:668,0.9963,0.0828,-0.0283,1.003
18:23:55:670,0.9968,0.0828,-0.0273,1.004
18:23:55:671,0.9963,0.0833,-0.0266,1.003
18:23:55:673,0.9968,0.0836,-0.0261,1.004
18:23:55:675,0.9975,0.0836,-0.0251,1.005
18:23:55:677,0.9977,0.0836,-0.0241,1.005
18:23:55:679,0.9977,0.0831,-0.0241,1.005
18:23:55:682,0.9980,0.0833,-0.0236,1.005
18:23:55:683,0.9975,0.0833,-0.0229,1.005
18:23:55:685,0.9965,0.0831,-0.0227,1.004
18:23:55:688,0.9963,0.0823,-0.0229,1.003
18:23:55:689,0.9970,0.0821,-0.0224,1.004
18:23:55:691,0.9960,0.0828,-0.0222,1.003
18:23:55:693,0.9958,0.0828,-0.0224,1.003
18:23:55:695,0.9960,0.0828,-0.0210,1.003
18:23:55:697,0.9955,0.0840,-0.0205,1.003
18:23:55:699,0.9948,0.0836,-0.0207,1.002
18:23:55:702,0.9943,0.0823,-0.0217,1.001
18:23:55:704,0.9946,0.0826,-0.0224,1.002
18:23:55:706,0.9941,0.0833,-0.0227,1.001
18:23:55:707,0.9936,0.0838,-0.0234,1.001
18:23:55:710,0.9941,0.0833,-0.0234,1.001
18:23:55:711,0.9936,0.0831,-0.0232,1.001
18:23:55:714,0.9933,0.0836,-0.0232,1.000
18:23:55:715,0.9933,0.0838,-0.0229,1.000
18:23:55:719,0.9931,0.0838,-0.0222,1.000
18:23:55:720,0.9929,0.0845,-0.0222,1.000
18:23:55:721,0.9929,0.0845,-0.0224,1.000
18:23:55:723,0.9921,0.0845,-0.0222,0.999
18:23:55:726,0.9919,0.0843,-0.0222,0.999
18:23:55:728,0.9914,0.0840,-0.0224,0.999
18:23:55:729,0.9916,0.0845,-0.0232,0.999
18:23:55:731,0.9916,0.0850,-0.0232,0.999
18:23:55:734,0.9916,0.0853,-0.0232,0.999
18:23:55:739,0.9926,0.0855,-0.0229,1.000
18:23:55:741,0.9936,0.0858,-0.0227,1.001
18:23:55:742,0.9936,0.0850,-0.0239,1.001
18:23:55:743,0.9943,0.0848,-0.0244,1.002
18:23:55:744,0.9951,0.0848,-0.0246,1.002
18:23:55:746,0.9958,0.0848,-0.0244,1.003
18:23:55:748,0.9968,0.0843,-0.0236,1.004
18:23:55:750,0.9965,0.0838,-0.0236,1.004
18:23:55:752,0.9963,0.0843,-0.0239,1.003
18:23:55:766,0.9963,0.0850,-0.0236,1.004
18:23:55:768,0.9963,0.0853,-0.0224,1.004
18:23:55:769,0.9965,0.0848,-0.0224,1.004
18:23:55:770,0.9970,0.0850,-0.0229,1.004
18:23:55:771,0.9973,0.0853,-0.0227,1.005
18:23:55:772,0.9963,0.0845,-0.0224,1.003
18:23:55:773,0.9958,0.0845,-0.0224,1.003
18:23:55:774,0.9953,0.0853,-0.0217,1.003
18:23:55:774,0.9953,0.0848,-0.0210,1.003
18:23:55:775,0.9955,0.0838,-0.0210,1.003
18:23:55:776,0.9948,0.0833,-0.0210,1.002
18:23:55:776,0.9946,0.0831,-0.0205,1.002
18:23:55:777,0.9948,0.0838,-0.0202,1.002
18:23:55:779,0.9946,0.0845,-0.0200,1.002
18:23:55:781,0.9953,0.0845,-0.0192,1.003
18:23:55:783,0.9955,0.0843,-0.0185,1.003
18:23:55:786,0.9955,0.0840,-0.0180,1.003
18:23:55:789,0.9953,0.0838,-0.0175,1.002
18:23:55:790,0.9948,0.0838,-0.0175,1.002
18:23:55:791,0.9948,0.0838,-0.0183,1.002
18:23:55:793,0.9951,0.0850,-0.0185,1.002
18:23:55:795,0.9953,0.0853,-0.0180,1.003
18:23:55:797,0.9955,0.0853,-0.0178,1.003
18:23:55:799,0.9953,0.0858,-0.0180,1.003
18:23:55:803,0.9946,0.0860,-0.0185,1.002
18:23:55:806,0.9946,0.0858,-0.0188,1.002
18:23:55:807,0.9953,0.0860,-0.0188,1.003
18:23:55:808,0.9958,0.0862,-0.0197,1.003
18:23:55:809,0.9960,0.0865,-0.0207,1.003
18:23:55:811,0.9958,0.0867,-0.0210,1.003
18:23:55:813,0.9955,0.0865,-0.0210,1.003
18:23:55:815,0.9958,0.0855,-0.0214,1.003
18:23:55:819,0.9963,0.0853,-0.0219,1.004
18:23:55:821,0.9963,0.0845,-0.0229,1.003
18:23:55:822,0.9960,0.0838,-0.0239,1.003
18:23:55:823,0.9960,0.0836,-0.0239,1.003
18:23:55:825,0.9963,0.0836,-0.0234,1.003
18:23:55:827,0.9958,0.0833,-0.0234,1.003
18:23:55:829,0.9953,0.0838,-0.0229,1.002
18:23:55:831,0.9955,0.0845,-0.0229,1.003
18:23:55:833,0.9958,0.0840,-0.0232,1.003
18:23:55:836,0.9965,0.0826,-0.0229,1.003
18:23:55:839,0.9958,0.0823,-0.0229,1.003
18:23:55:840,0.9951,0.0821,-0.0224,1.002
18:23:55:841,0.9946,0.0826,-0.0222,1.002
18:23:55:843,0.9943,0.0833,-0.0227,1.001
18:23:55:845,0.9941,0.0833,-0.0224,1.001
18:23:55:847,0.9941,0.0831,-0.0217,1.001
18:23:55:849,0.9936,0.0831,-0.0224,1.001
18:23:55:856,0.9931,0.0836,-0.0227,1.000
18:23:55:858,0.9926,0.0828,-0.0219,1.000
18:23:55:859,0.9929,0.0818,-0.0212,1.000
18:23:55:860,0.9929,0.0818,-0.0210,1.000
18:23:55:862,0.9929,0.0826,-0.0217,1.000
18:23:55:863,0.9938,0.0828,-0.0212,1.001
18:23:55:864,0.9948,0.0826,-0.0207,1.002
18:23:55:865,0.9955,0.0818,-0.0210,1.002
18:23:55:867,0.9958,0.0818,-0.0212,1.003
18:23:55:879,0.9958,0.0816,-0.0214,1.003
18:23:55:880,0.9953,0.0816,-0.0207,1.002
18:23:55:881,0.9955,0.0823,-0.0207,1.002
18:23:55:882,0.9960,0.0831,-0.0210,1.003
18:23:55:883,0.9960,0.0838,-0.0212,1.003
18:23:55:884,0.9955,0.0840,-0.0217,1.003
18:23:55:885,0.9955,0.0838,-0.0217,1.003
18:23:55:885,0.9953,0.0833,-0.0219,1.002
18:23:55:886,0.9953,0.0831,-0.0224,1.002
18:23:55:887,0.9955,0.0831,-0.0227,1.003
18:23:55:890,0.9958,0.0826,-0.0222,1.003
18:23:55:892,0.9958,0.0826,-0.0227,1.003
18:23:55:893,0.9951,0.0823,-0.0236,1.002
18:23:55:895,0.9955,0.0826,-0.0239,1.003
18:23:55:897,0.9955,0.0833,-0.0239,1.003
18:23:55:899,0.9946,0.0838,-0.0246,1.002
18:23:55:901,0.9941,0.0831,-0.0246,1.001
18:23:55:904,0.9946,0.0836,-0.0239,1.002
18:23:55:906,0.9951,0.0840,-0.0241,1.002
18:23:55:907,0.9955,0.0840,-0.0236,1.003
18:23:55:909,0.9955,0.0840,-0.0232,1.003
18:23:55:911,0.9948,0.0843,-0.0229,1.002
18:23:55:913,0.9943,0.0850,-0.0236,1.002
18:23:55:915,0.9948,0.0853,-0.0234,1.002
18:23:55:917,0.9953,0.0850,-0.0234,1.003
18:23:55:921,0.9951,0.0848,-0.0232,1.002
18:23:55:922,0.9948,0.0845,-0.0234,1.002
18:23:55:923,0.9951,0.0845,-0.0236,1.002
18:23:55:925,0.9948,0.0848,-0.0236,1.002
18:23:55:927,0.9948,0.0858,-0.0236,1.002
18:23:55:929,0.9948,0.0855,-0.0236,1.002
18:23:55:931,0.9951,0.0853,-0.0227,1.002
18:23:55:933,0.9960,0.0848,-0.0227,1.003
18:23:55:940,0.9968,0.0845,-0.0229,1.004
18:23:55:942,0.9968,0.0848,-0.0229,1.004
18:23:55:943,0.9963,0.0848,-0.0227,1.004
18:23:55:943,0.9946,0.0850,-0.0217,1.002
18:23:55:945,0.9943,0.0843,-0.0205,1.002
18:23:55:946,0.9955,0.0840,-0.0195,1.003
18:23:55:947,0.9968,0.0840,-0.0197,1.004
18:23:55:949,0.9963,0.0838,-0.0202,1.003
18:23:55:951,0.9963,0.0840,-0.0207,1.003
18:23:55:961,0.9958,0.0845,-0.0212,1.003
18:23:55:962,0.9953,0.0850,-0.0214,1.003
18:23:55:963,0.9951,0.0855,-0.0210,1.002
18:23:55:964,0.9953,0.0855,-0.0207,1.003
18:23:55:965,0.9948,0.0848,-0.0214,1.002
18:23:55:966,0.9948,0.0850,-0.0217,1.002
18:23:55:967,0.9951,0.0853,-0.0210,1.002
18:23:55:968,0.9953,0.0845,-0.0197,1.003
18:23:55:969,0.9955,0.0843,-0.0188,1.003
18:23:55:972,0.9948,0.0845,-0.0180,1.002
18:23:55:974,0.9946,0.0848,-0.0183,1.002
18:23:55:975,0.9948,0.0843,-0.0183,1.002
18:23:55:977,0.9948,0.0840,-0.0180,1.002
18:23:55:979,0.9948,0.0838,-0.0183,1.002
18:23:55:981,0.9946,0.0836,-0.0188,1.002
18:23:55:983,0.9936,0.0848,-0.0192,1.001
18:23:55:987,0.9936,0.0850,-0.0200,1.001
18:23:55:988,0.9936,0.0845,-0.0210,1.001
18:23:55:990,0.9929,0.0838,-0.0222,1.000
18:23:55:990,0.9924,0.0838,-0.0224,1.000
18:23:55:993,0.9926,0.0838,-0.0224,1.000
18:23:55:995,0.9931,0.0843,-0.0234,1.000
18:23:55:997,0.9933,0.0843,-0.0234,1.001
18:23:55:999,0.9938,0.0843,-0.0234,1.001
18:23:56:001,0.9946,0.0840,-0.0239,1.002
18:23:56:003,0.9951,0.0838,-0.0244,1.002
18:23:56:005,0.9953,0.0831,-0.0249,1.002
18:23:56:010,0.9951,0.0828,-0.0246,1.002
18:23:56:011,0.9946,0.0828,-0.0241,1.002
18:23:56:011,0.9955,0.0828,-0.0244,1.003
18:23:56:013,0.9973,0.0821,-0.0258,1.004
18:23:56:015,0.9977,0.0816,-0.0268,1.005
18:23:56:017,0.9980,0.0814,-0.0278,1.005
18:23:56:020,0.9982,0.0818,-0.0290,1.005
18:23:56:022,0.9982,0.0823,-0.0295,1.005
18:23:56:023,0.9985,0.0821,-0.0288,1.005
18:23:56:024,0.9985,0.0821,-0.0280,1.005
18:23:56:027,0.9995,0.0826,-0.0280,1.006
18:23:56:029,1.0002,0.0831,-0.0280,1.007
18:23:56:031,1.0007,0.0831,-0.0263,1.008
18:23:56:033,0.9997,0.0840,-0.0249,1.007
18:23:56:034,0.9985,0.0845,-0.0239,1.006
18:23:56:037,0.9980,0.0840,-0.0222,1.005
18:23:56:039,0.9970,0.0833,-0.0219,1.004
18:23:56:041,0.9968,0.0838,-0.0219,1.004
18:23:56:043,0.9965,0.0840,-0.0205,1.004
18:23:56:045,0.9953,0.0843,-0.0188,1.002
18:23:56:047,0.9936,0.0838,-0.0178,1.001
18:23:56:049,0.9933,0.0838,-0.0170,1.000
18:23:56:051,0.9943,0.0836,-0.0158,1.001
18:23:56:057,0.9948,0.0833,-0.0148,1.002
18:23:56:059,0.9958,0.0838,-0.0148,1.003
18:23:56:060,0.9955,0.0848,-0.0153,1.003
18:23:56:061,0.9948,0.0860,-0.0153,1.002
18:23:56:062,0.9946,0.0867,-0.0151,1.002
18:23:56:063,0.9931,0.0867,-0.0151,1.001
18:23:56:065,0.9921,0.0870,-0.0158,1.000
18:23:56:067,0.9912,0.0880,-0.0166,0.999
18:23:56:069,0.9907,0.0880,-0.0178,0.998
18:23:56:071,0.9907,0.0872,-0.0185,0.998
18:23:56:094,0.9907,0.0867,-0.0188,0.998
18:23:56:096,0.9907,0.0862,-0.0185,0.998
18:23:56:097,0.9909,0.0862,-0.0185,0.998
18:23:56:098,0.9912,0.0858,-0.0190,0.999
18:23:56:099,0.9912,0.0845,-0.0197,0.998
18:23:56:099,0.9909,0.0836,-0.0192,0.998
18:23:56:100,0.9907,0.0836,-0.0188,0.998
18:23:56:101,0.9904,0.0833,-0.0197,0.998
18:23:56:102,0.9909,0.0826,-0.0232,0.998
18:23:56:103,0.9912,0.0823,-0.0251,0.998
18:23:56:104,0.9916,0.0823,-0.0261,0.999
18:23:56:105,0.9926,0.0818,-0.0268,1.000
18:23:56:106,0.9936,0.0816,-0.0276,1.000
18:23:56:108,0.9943,0.0818,-0.0293,1.001
18:23:56:109,0.9946,0.0814,-0.0307,1.001
18:23:56:110,0.9948,0.0811,-0.0307,1.002
18:23:56:111,0.9953,0.0818,-0.0305,1.002
18:23:56:112,0.9958,0.0826,-0.0298,1.003
18:23:56:112,0.9963,0.0831,-0.0290,1.003
18:23:56:113,0.9968,0.0828,-0.0298,1.004
18:23:56:114,0.9970,0.0823,-0.0302,1.004
18:23:56:115,0.9973,0.0828,-0.0307,1.004
18:23:56:117,0.9975,0.0826,-0.0310,1.005
18:23:56:119,0.9975,0.0818,-0.0317,1.004
18:23:56:121,0.9968,0.0823,-0.0315,1.004
18:23:56:123,0.9965,0.0823,-0.0307,1.004
18:23:56:126,0.9970,0.0828,-0.0302,1.004
18:23:56:128,0.9975,0.0843,-0.0295,1.005
18:23:56:129,0.9973,0.0853,-0.0288,1.005
18:23:56:131,0.9968,0.0845,-0.0283,1.004
18:23:56:132,0.9963,0.0838,-0.0278,1.003
18:23:56:135,0.9963,0.0833,-0.0271,1.003
18:23:56:139,0.9960,0.0838,-0.0258,1.003
18:23:56:141,0.9953,0.0845,-0.0236,1.003
18:23:56:143,0.9946,0.0853,-0.0224,1.002
18:23:56:145,0.9946,0.0860,-0.0214,1.002
18:23:56:146,0.9943,0.0867,-0.0205,1.002
18:23:56:148,0.9941,0.0860,-0.0197,1.001
18:23:56:149,0.9941,0.0860,-0.0192,1.001
18:23:56:151,0.9943,0.0862,-0.0188,1.002
18:23:56:158,0.9948,0.0862,-0.0180,1.002
18:23:56:160,0.9948,0.0858,-0.0173,1.002
18:23:56:161,0.9951,0.0853,-0.0173,1.002
18:23:56:162,0.9951,0.0855,-0.0180,1.002
18:23:56:162,0.9953,0.0860,-0.0190,1.003
18:23:56:163,0.9946,0.0853,-0.0200,1.002
18:23:56:164,0.9936,0.0848,-0.0200,1.001
18:23:56:166,0.9931,0.0853,-0.0197,1.000
18:23:56:168,0.9933,0.0853,-0.0195,1.001
18:23:56:174,0.9938,0.0853,-0.0197,1.001
18:23:56:175,0.9941,0.0848,-0.0197,1.001
18:23:56:176,0.9933,0.0850,-0.0207,1.001
18:23:56:177,0.9933,0.0853,-0.0214,1.001
18:23:56:178,0.9941,0.0840,-0.0219,1.001
18:23:56:180,0.9946,0.0838,-0.0229,1.002
18:23:56:182,0.9948,0.0836,-0.0239,1.002
18:23:56:184,0.9953,0.0833,-0.0239,1.002
18:23:56:188,0.9948,0.0828,-0.0244,1.002
18:23:56:189,0.9948,0.0818,-0.0241,1.002
18:23:56:190,0.9946,0.0823,-0.0244,1.002
18:23:56:192,0.9943,0.0833,-0.0246,1.001
18:23:56:194,0.9943,0.0833,-0.0241,1.001
18:23:56:198,0.9943,0.0833,-0.0239,1.001
18:23:56:199,0.9938,0.0840,-0.0234,1.001
18:23:56:200,0.9938,0.0845,-0.0236,1.001
18:23:56:202,0.9943,0.0848,-0.0227,1.002
18:23:56:205,0.9948,0.0850,-0.0212,1.002
18:23:56:206,0.9955,0.0853,-0.0205,1.003
18:23:56:208,0.9951,0.0853,-0.0207,1.002
18:23:56:210,0.9946,0.0853,-0.0205,1.002
18:23:56:212,0.9953,0.0855,-0.0195,1.003
18:23:56:215,0.9958,0.0855,-0.0197,1.003
18:23:56:216,0.9963,0.0853,-0.0195,1.004
18:23:56:219,0.9963,0.0845,-0.0190,1.003
18:23:56:221,0.9963,0.0843,-0.0190,1.003
18:23:56:223,0.9958,0.0843,-0.0185,1.003
18:23:56:224,0.9960,0.0836,-0.0173,1.003
18:23:56:226,0.9965,0.0831,-0.0166,1.004
18:23:56:228,0.9965,0.0836,-0.0163,1.004
18:23:56:230,0.9968,0.0848,-0.0163,1.004
18:23:56:232,0.9968,0.0855,-0.0163,1.004
18:23:56:234,0.9965,0.0860,-0.0156,1.004
18:23:56:240,0.9960,0.0858,-0.0153,1.003
18:23:56:241,0.9958,0.0865,-0.0161,1.003
18:23:56:242,0.9953,0.0867,-0.0175,1.003
18:23:56:243,0.9948,0.0867,-0.0180,1.002
18:23:56:244,0.9948,0.0872,-0.0180,1.002
18:23:56:246,0.9951,0.0872,-0.0190,1.003
18:23:56:248,0.9946,0.0870,-0.0200,1.002
18:23:56:250,0.9948,0.0862,-0.0202,1.002
18:23:56:252,0.9948,0.0860,-0.0207,1.002
18:23:56:254,0.9948,0.0855,-0.0207,1.002
18:23:56:256,0.9948,0.0855,-0.0205,1.002
18:23:56:258,0.9951,0.0855,-0.0200,1.002
18:23:56:260,0.9943,0.0855,-0.0192,1.002
18:23:56:262,0.9936,0.0850,-0.0188,1.001
18:23:56:264,0.9931,0.0843,-0.0180,1.000
18:23:56:266,0.9933,0.0848,-0.0183,1.001
