time,gFx,gFy,gFz,0
18:11:25:043,1.0175,0.0716,-0.3549,1.077
18:11:25:044,1.0236,0.0694,-0.3605,1.084
18:11:25:046,1.0298,0.0667,-0.3654,1.091
18:11:25:048,1.0368,0.0628,-0.3698,1.099
18:11:25:051,1.0437,0.0589,-0.3728,1.106
18:11:25:052,1.0471,0.0579,-0.3720,1.109
18:11:25:054,1.0486,0.0584,-0.3706,1.110
18:11:25:056,1.0530,0.0603,-0.3664,1.113
18:11:25:058,1.0596,0.0625,-0.3627,1.118
18:11:25:060,1.0684,0.0647,-0.3576,1.125
18:11:25:062,1.0779,0.0674,-0.3517,1.133
18:11:25:064,1.0891,0.0687,-0.3464,1.142
18:11:25:066,1.0933,0.0723,-0.3339,1.143
18:11:25:068,1.0960,0.0777,-0.3188,1.142
18:11:25:070,1.1030,0.0831,-0.3048,1.146
18:11:25:072,1.1121,0.0887,-0.2919,1.152
18:11:25:074,1.1233,0.0931,-0.2807,1.161
18:11:25:076,1.1306,0.0975,-0.2670,1.165
18:11:25:078,1.1360,0.1038,-0.2511,1.168
18:11:25:080,1.1431,0.1107,-0.2364,1.173
18:11:25:082,1.1499,0.1165,-0.2245,1.178
18:11:25:086,1.1580,0.1195,-0.2149,1.185
18:11:25:087,1.1629,0.1197,-0.2069,1.188
18:11:25:088,1.1548,0.1197,-0.1947,1.179
18:11:25:090,1.1448,0.1180,-0.1812,1.167
18:11:25:092,1.1382,0.1134,-0.1685,1.158
18:11:25:094,1.1324,0.1053,-0.1583,1.150
18:11:25:096,1.1275,0.0923,-0.1497,1.142
18:11:25:098,1.1228,0.0755,-0.1431,1.135
18:11:25:100,1.1189,0.0569,-0.1390,1.129
18:11:25:105,1.1150,0.0352,-0.1370,1.123
18:11:25:107,1.1113,0.0117,-0.1382,1.118
18:11:25:108,1.1170,-0.0132,-0.1480,1.123
18:11:25:109,1.1187,-0.0398,-0.1590,1.126
18:11:25:110,1.1065,-0.0669,-0.1649,1.115
18:11:25:112,1.1006,-0.0916,-0.1700,1.110
18:11:25:114,1.1033,-0.1158,-0.1768,1.115
18:11:25:116,1.1104,-0.1397,-0.1839,1.125
18:11:25:133,1.1197,-0.1627,-0.1903,1.137
18:11:25:135,1.1275,-0.1852,-0.1956,1.148
18:11:25:136,1.1336,-0.2062,-0.2003,1.157
18:11:25:136,1.1372,-0.2257,-0.2027,1.164
18:11:25:137,1.1414,-0.2426,-0.2030,1.171
18:11:25:138,1.1436,-0.2494,-0.2025,1.174
18:11:25:139,1.1465,-0.2607,-0.2010,1.179
18:11:25:140,1.1509,-0.2678,-0.1995,1.184
18:11:25:141,1.1583,-0.2702,-0.1971,1.191
18:11:25:142,1.1719,-0.2665,-0.1947,1.203
18:11:25:142,1.1849,-0.2573,-0.1939,1.214
18:11:25:143,1.1766,-0.2450,-0.1864,1.203
18:11:25:144,1.1702,-0.2250,-0.1798,1.193
18:11:25:145,1.1746,-0.1998,-0.1778,1.193
18:11:25:146,1.1864,-0.1720,-0.1798,1.202
18:11:25:148,1.2044,-0.1417,-0.1844,1.218
18:11:25:150,1.2272,-0.1094,-0.1907,1.239
18:11:25:153,1.2518,-0.0772,-0.1976,1.263
18:11:25:154,1.2767,-0.0454,-0.2054,1.289
18:11:25:156,1.3056,-0.0139,-0.2169,1.319
18:11:25:158,1.3356,0.0181,-0.2296,1.352
18:11:25:160,1.3569,0.0533,-0.2359,1.376
18:11:25:162,1.3796,0.0880,-0.2377,1.402
18:11:25:164,1.4050,0.1192,-0.2369,1.430
18:11:25:166,1.4343,0.1466,-0.2386,1.463
18:11:25:168,1.4592,0.1708,-0.2357,1.490
18:11:25:170,1.4783,0.1930,-0.2252,1.511
18:11:25:172,1.4942,0.2133,-0.2103,1.527
18:11:25:174,1.5052,0.2304,-0.1942,1.539
18:11:25:175,1.5145,0.2436,-0.1778,1.549
18:11:25:178,1.5220,0.2529,-0.1600,1.556
18:11:25:180,1.5252,0.2580,-0.1404,1.559
18:11:25:182,1.5242,0.2604,-0.1206,1.557
18:11:25:185,1.5230,0.2597,-0.1026,1.555
18:11:25:186,1.5257,0.2543,-0.0855,1.555
18:11:25:188,1.5252,0.2467,-0.0688,1.553
18:11:25:190,1.5171,0.2406,-0.0517,1.543
18:11:25:192,1.5083,0.2343,-0.0371,1.533
18:11:25:194,1.5027,0.2257,-0.0258,1.526
18:11:25:196,1.4974,0.2147,-0.0202,1.519
18:11:25:198,1.4866,0.2030,-0.0202,1.506
18:11:25:200,1.4785,0.1974,-0.0219,1.497
18:11:25:205,1.4573,0.1852,-0.0280,1.474
18:11:25:207,1.4302,0.1739,-0.0378,1.446
18:11:25:208,1.3972,0.1632,-0.0498,1.412
18:11:25:210,1.3591,0.1524,-0.0625,1.373
18:11:25:212,1.3171,0.1424,-0.0767,1.330
18:11:25:212,1.2728,0.1329,-0.0906,1.286
18:11:25:214,1.2301,0.1234,-0.1008,1.243
18:11:25:216,1.1893,0.1138,-0.1106,1.202
18:11:25:234,1.1499,0.1055,-0.1214,1.163
18:11:25:236,1.1143,0.0980,-0.1316,1.128
18:11:25:237,1.0830,0.0919,-0.1407,1.097
18:11:25:239,1.0578,0.0882,-0.1468,1.073
18:11:25:240,1.0388,0.0877,-0.1509,1.054
18:11:25:241,1.0229,0.0897,-0.1514,1.039
18:11:25:242,1.0092,0.0948,-0.1470,1.026
18:11:25:243,0.9990,0.1029,-0.1350,1.015
18:11:25:244,0.9929,0.1134,-0.1150,1.009
18:11:25:245,0.9914,0.1273,-0.0877,1.008
18:11:25:246,0.9931,0.1451,-0.0534,1.011
18:11:25:246,0.9963,0.1656,-0.0163,1.017
18:11:25:247,0.9997,0.1879,0.0230,1.027
18:11:25:248,1.0053,0.2108,0.0621,1.040
18:11:25:249,1.0129,0.2338,0.0990,1.056
18:11:25:250,1.0210,0.2558,0.1376,1.075
18:11:25:251,1.0298,0.2773,0.1762,1.096
18:11:25:252,1.0420,0.2990,0.2148,1.121
18:11:25:255,1.0569,0.3205,0.2529,1.150
18:11:25:256,1.0730,0.3418,0.2898,1.181
18:11:25:259,1.0911,0.3628,0.3269,1.215
18:11:25:260,1.1106,0.3826,0.3650,1.250
18:11:25:263,1.1324,0.4012,0.4002,1.287
18:11:25:264,1.1578,0.4192,0.4322,1.326
18:11:25:266,1.1827,0.4361,0.4684,1.366
18:11:25:268,1.2027,0.4542,0.5070,1.404
18:11:25:270,1.2206,0.4713,0.5363,1.437
18:11:25:272,1.2377,0.4867,0.5475,1.461
18:11:25:274,1.2511,0.4999,0.5466,1.477
18:11:25:276,1.2596,0.5108,0.5414,1.486
18:11:25:278,1.2628,0.5228,0.5400,1.493
18:11:25:280,1.2648,0.5341,0.5422,1.500
18:11:25:282,1.2658,0.5387,0.5427,1.503
18:11:25:284,1.2655,0.5463,0.5397,1.504
18:11:25:290,1.2604,0.5536,0.5295,1.499
18:11:25:292,1.2516,0.5602,0.5116,1.488
18:11:25:293,1.2381,0.5651,0.4889,1.471
18:11:25:294,1.2206,0.5690,0.4630,1.449
18:11:25:295,1.2017,0.5724,0.4325,1.425
18:11:25:296,1.1817,0.5741,0.3988,1.398
18:11:25:299,1.1624,0.5731,0.3616,1.371
18:11:25:300,1.1429,0.5690,0.3228,1.342
18:11:25:321,1.1241,0.5631,0.2832,1.313
18:11:25:322,1.1062,0.5560,0.2436,1.286
18:11:25:323,1.0877,0.5480,0.2048,1.259
18:11:25:324,1.0696,0.5397,0.1669,1.233
18:11:25:325,1.0510,0.5299,0.1303,1.207
18:11:25:326,1.0339,0.5189,0.0944,1.183
18:11:25:327,1.0195,0.5067,0.0599,1.162
18:11:25:328,1.0061,0.4928,0.0255,1.142
18:11:25:329,0.9892,0.4774,-0.0068,1.119
18:11:25:329,0.9726,0.4615,-0.0359,1.097
18:11:25:330,0.9591,0.4454,-0.0618,1.078
18:11:25:331,0.9460,0.4288,-0.0835,1.060
18:11:25:332,0.9320,0.4129,-0.1016,1.042
18:11:25:333,0.9179,0.3968,-0.1167,1.024
18:11:25:334,0.9044,0.3789,-0.1309,1.005
18:11:25:334,0.8910,0.3604,-0.1421,0.987
18:11:25:335,0.8783,0.3415,-0.1502,0.969
18:11:25:336,0.8646,0.3218,-0.1553,0.949
18:11:25:339,0.8509,0.3017,-0.1580,0.929
18:11:25:340,0.8387,0.2836,-0.1595,0.912
18:11:25:343,0.8262,0.2656,-0.1583,0.893
18:11:25:344,0.8145,0.2477,-0.1558,0.876
18:11:25:346,0.8043,0.2304,-0.1531,0.860
18:11:25:348,0.7933,0.2143,-0.1495,0.844
18:11:25:350,0.7823,0.1994,-0.1431,0.829
18:11:25:355,0.7703,0.1859,-0.1355,0.812
18:11:25:357,0.7644,0.1793,-0.1314,0.804
18:11:25:358,0.7534,0.1669,-0.1223,0.789
18:11:25:359,0.7434,0.1539,-0.1135,0.775
18:11:25:360,0.7344,0.1415,-0.1048,0.762
18:11:25:362,0.7249,0.1302,-0.0950,0.749
18:11:25:364,0.7148,0.1195,-0.0845,0.736
18:11:25:366,0.7034,0.1087,-0.0742,0.721
18:11:25:368,0.6909,0.0982,-0.0652,0.706
18:11:25:371,0.6797,0.0889,-0.0569,0.693
18:11:25:372,0.6701,0.0801,-0.0486,0.681
18:11:25:374,0.6633,0.0718,-0.0407,0.673
18:11:25:376,0.6591,0.0638,-0.0332,0.667
18:11:25:378,0.6550,0.0552,-0.0283,0.662
18:11:25:380,0.6499,0.0464,-0.0244,0.655
18:11:25:382,0.6472,0.0386,-0.0214,0.651
18:11:25:383,0.6455,0.0318,-0.0180,0.649
18:11:25:390,0.6420,0.0247,-0.0134,0.645
18:11:25:392,0.6393,0.0178,-0.0085,0.641
18:11:25:393,0.6367,0.0112,-0.0041,0.638
18:11:25:394,0.6328,0.0034,0.0005,0.633
18:11:25:395,0.6281,-0.0037,0.0054,0.628
18:11:25:396,0.6252,-0.0093,0.0113,0.625
18:11:25:398,0.6257,-0.0147,0.0176,0.626
18:11:25:400,0.6284,-0.0203,0.0233,0.629
18:11:25:427,0.6345,-0.0237,0.0306,0.635
18:11:25:429,0.6440,-0.0266,0.0369,0.645
18:11:25:430,0.6516,-0.0293,0.0423,0.653
18:11:25:431,0.6591,-0.0308,0.0477,0.661
18:11:25:432,0.6679,-0.0291,0.0540,0.670
18:11:25:432,0.6792,-0.0266,0.0602,0.682
18:11:25:433,0.6916,-0.0237,0.0668,0.696
18:11:25:435,0.7056,-0.0195,0.0711,0.710
18:11:25:435,0.7161,-0.0142,0.0738,0.721
18:11:25:437,0.7231,-0.0076,0.0760,0.729
18:11:25:438,0.7285,-0.0002,0.0780,0.735
18:11:25:439,0.7349,0.0073,0.0812,0.742
18:11:25:439,0.7420,0.0154,0.0853,0.750
18:11:25:440,0.7456,0.0198,0.0878,0.755
18:11:25:441,0.7527,0.0300,0.0922,0.763
18:11:25:442,0.7578,0.0410,0.0963,0.770
18:11:25:443,0.7608,0.0520,0.1000,0.775
18:11:25:444,0.7637,0.0633,0.1029,0.780
18:11:25:445,0.7661,0.0735,0.1017,0.783
18:11:25:446,0.7674,0.0836,0.0980,0.786
18:11:25:446,0.7664,0.0928,0.0931,0.786
18:11:25:447,0.7637,0.1031,0.0880,0.784
18:11:25:448,0.7642,0.1141,0.0812,0.786
18:11:25:449,0.7642,0.1244,0.0733,0.787
18:11:25:450,0.7637,0.1339,0.0638,0.788
18:11:25:455,0.7610,0.1439,0.0531,0.787
18:11:25:457,0.7554,0.1532,0.0418,0.783
18:11:25:458,0.7505,0.1617,0.0303,0.779
18:11:25:459,0.7451,0.1693,0.0164,0.776
18:11:25:460,0.7385,0.1769,0.0010,0.771
18:11:25:463,0.7322,0.1847,-0.0136,0.767
18:11:25:465,0.7263,0.1930,-0.0280,0.764
18:11:25:466,0.7207,0.2008,-0.0425,0.761
18:11:25:468,0.7156,0.2069,-0.0574,0.759
18:11:25:469,0.7104,0.2123,-0.0740,0.757
18:11:25:472,0.7063,0.2174,-0.0908,0.757
18:11:25:474,0.7016,0.2216,-0.1057,0.755
18:11:25:475,0.6975,0.2250,-0.1192,0.755
18:11:25:478,0.6933,0.2277,-0.1336,0.754
18:11:25:480,0.6872,0.2306,-0.1473,0.751
18:11:25:481,0.6801,0.2331,-0.1600,0.748
18:11:25:483,0.6731,0.2345,-0.1722,0.745
18:11:25:490,0.6645,0.2358,-0.1824,0.740
18:11:25:492,0.6560,0.2360,-0.1912,0.734
18:11:25:494,0.6474,0.2362,-0.1998,0.729
18:11:25:495,0.6381,0.2367,-0.2081,0.723
18:11:25:496,0.6279,0.2360,-0.2152,0.716
18:11:25:497,0.6179,0.2348,-0.2215,0.708
18:11:25:498,0.6073,0.2333,-0.2274,0.700
18:11:25:499,0.6022,0.2333,-0.2296,0.696
18:11:25:521,0.5920,0.2333,-0.2337,0.689
18:11:25:522,0.5812,0.2326,-0.2369,0.680
18:11:25:523,0.5687,0.2316,-0.2391,0.670
18:11:25:524,0.5560,0.2309,-0.2411,0.660
18:11:25:525,0.5436,0.2299,-0.2418,0.649
18:11:25:525,0.5323,0.2294,-0.2425,0.640
18:11:25:526,0.5228,0.2292,-0.2430,0.632
18:11:25:527,0.5157,0.2292,-0.2416,0.626
18:11:25:528,0.5091,0.2284,-0.2391,0.619
18:11:25:529,0.5038,0.2284,-0.2357,0.613
18:11:25:529,0.5023,0.2287,-0.2323,0.611
18:11:25:530,0.5057,0.2311,-0.2269,0.613
18:11:25:531,0.5123,0.2350,-0.2213,0.618
18:11:25:532,0.5204,0.2382,-0.2166,0.625
18:11:25:532,0.5299,0.2404,-0.2120,0.633
18:11:25:533,0.5431,0.2414,-0.2088,0.643
18:11:25:536,0.5582,0.2409,-0.2079,0.655
18:11:25:538,0.5749,0.2404,-0.2083,0.670
18:11:25:539,0.5920,0.2392,-0.2096,0.684
18:11:25:540,0.6086,0.2367,-0.2108,0.698
18:11:25:542,0.6264,0.2331,-0.2120,0.712
18:11:25:543,0.6455,0.2292,-0.2132,0.728
18:11:25:546,0.6628,0.2262,-0.2149,0.743
18:11:25:547,0.6789,0.2238,-0.2159,0.756
18:11:25:550,0.6965,0.2209,-0.2181,0.772
18:11:25:551,0.7146,0.2179,-0.2218,0.788
18:11:25:554,0.7307,0.2152,-0.2267,0.803
18:11:25:556,0.7451,0.2128,-0.2325,0.817
18:11:25:558,0.7593,0.2101,-0.2391,0.831
18:11:25:559,0.7745,0.2072,-0.2472,0.846
18:11:25:562,0.7891,0.2035,-0.2594,0.861
18:11:25:563,0.8033,0.2006,-0.2726,0.877
18:11:25:566,0.8172,0.1991,-0.2858,0.893
18:11:25:567,0.8316,0.1967,-0.2985,0.910
18:11:25:570,0.8460,0.1937,-0.3127,0.926
18:11:25:571,0.8617,0.1908,-0.3288,0.945
18:11:25:574,0.8707,0.1891,-0.3373,0.956
18:11:25:575,0.8893,0.1854,-0.3559,0.978
18:11:25:577,0.9022,0.1813,-0.3762,0.996
18:11:25:579,0.9091,0.1766,-0.3984,1.009
18:11:25:582,0.9164,0.1717,-0.4214,1.024
18:11:25:583,0.9306,0.1676,-0.4436,1.044
18:11:25:585,0.9496,0.1634,-0.4641,1.069
18:11:25:588,0.9613,0.1568,-0.4856,1.087
18:11:25:589,0.9704,0.1495,-0.5101,1.104
18:11:25:591,0.9836,0.1441,-0.5369,1.127
18:11:25:594,1.0007,0.1407,-0.5648,1.154
18:11:25:595,1.0170,0.1380,-0.5931,1.182
18:11:25:598,1.0319,0.1349,-0.6210,1.208
18:11:25:599,1.0459,0.1307,-0.6478,1.232
18:11:25:602,1.0596,0.1268,-0.6728,1.256
18:11:25:603,1.0723,0.1239,-0.6952,1.278
18:11:25:609,1.0877,0.1204,-0.7136,1.301
18:11:25:610,1.1084,0.1168,-0.7280,1.325
18:11:25:611,1.1336,0.1131,-0.7380,1.351
18:11:25:612,1.1624,0.1097,-0.7441,1.378
18:11:25:613,1.1949,0.1058,-0.7434,1.405
18:11:25:615,1.2301,0.1026,-0.7351,1.430
18:11:25:618,1.2650,0.0994,-0.7211,1.453
18:11:25:619,1.2985,0.0975,-0.7018,1.473
18:11:25:633,1.3295,0.0965,-0.6786,1.490
18:11:25:635,1.3579,0.0972,-0.6532,1.505
18:11:25:636,1.3828,0.0997,-0.6263,1.516
18:11:25:637,1.4057,0.1038,-0.5983,1.527
18:11:25:638,1.4258,0.1099,-0.5689,1.535
18:11:25:639,1.4417,0.1180,-0.5391,1.540
18:11:25:640,1.4514,0.1270,-0.5098,1.541
18:11:25:641,1.4541,0.1380,-0.4798,1.535
18:11:25:642,1.4526,0.1510,-0.4507,1.527
18:11:25:643,1.4485,0.1639,-0.4238,1.518
18:11:25:644,1.4426,0.1766,-0.3987,1.507
18:11:25:645,1.4353,0.1893,-0.3759,1.497
18:11:25:646,1.4270,0.2020,-0.3554,1.486
18:11:25:648,1.4192,0.2152,-0.3383,1.477
18:11:25:649,1.4148,0.2213,-0.3317,1.472
18:11:25:655,1.4048,0.2333,-0.3219,1.463
18:11:25:657,1.3945,0.2450,-0.3173,1.455
18:11:25:658,1.3833,0.2568,-0.3190,1.447
18:11:25:659,1.3691,0.2682,-0.3266,1.437
18:11:25:660,1.3547,0.2783,-0.3395,1.429
18:11:25:662,1.3390,0.2858,-0.3583,1.420
18:11:25:663,1.3202,0.2922,-0.3830,1.410
18:11:25:667,1.2987,0.2976,-0.4131,1.399
18:11:25:668,1.2758,0.3000,-0.4485,1.389
18:11:25:670,1.2518,0.3000,-0.4868,1.380
18:11:25:672,1.2250,0.2985,-0.5272,1.370
18:11:25:673,1.1951,0.2949,-0.5682,1.358
18:11:25:675,1.1639,0.2897,-0.6100,1.347
18:11:25:677,1.1314,0.2817,-0.6486,1.335
18:11:25:679,1.0979,0.2729,-0.6840,1.322
18:11:25:681,1.0647,0.2621,-0.7165,1.309
18:11:25:683,1.0327,0.2499,-0.7439,1.296
18:11:25:685,1.0034,0.2345,-0.7685,1.283
18:11:25:687,0.9831,0.2155,-0.7935,1.278
18:11:25:690,0.9770,0.1967,-0.8054,1.277
18:11:25:692,0.9660,0.1744,-0.8233,1.276
18:11:25:693,0.9521,0.1529,-0.8460,1.276
18:11:25:695,0.9442,0.1358,-0.8645,1.280
18:11:25:697,0.9469,0.1241,-0.8746,1.287
18:11:25:699,0.9562,0.1163,-0.8775,1.295
18:11:25:702,0.9716,0.1148,-0.8716,1.302
18:11:25:703,0.9948,0.1202,-0.8501,1.306
18:11:25:710,1.0244,0.1339,-0.8088,1.305
18:11:25:712,1.0583,0.1564,-0.7502,1.302
18:11:25:713,1.0928,0.1835,-0.6801,1.297
18:11:25:714,1.1223,0.2130,-0.6053,1.292
18:11:25:715,1.1451,0.2416,-0.5313,1.286
18:11:25:716,1.1631,0.2687,-0.4622,1.283
18:11:25:717,1.1785,0.2944,-0.3996,1.284
18:11:25:738,1.1937,0.3183,-0.3425,1.289
18:11:25:740,1.2061,0.3413,-0.2897,1.295
18:11:25:741,1.2169,0.3643,-0.2399,1.302
18:11:25:742,1.2279,0.3853,-0.1934,1.312
18:11:25:743,1.2323,0.3950,-0.1712,1.317
18:11:25:744,1.2401,0.4134,-0.1282,1.326
18:11:25:745,1.2457,0.4302,-0.0877,1.335
18:11:25:745,1.2474,0.4461,-0.0486,1.341
18:11:25:746,1.2479,0.4600,-0.0107,1.346
18:11:25:747,1.2452,0.4730,0.0238,1.349
18:11:25:748,1.2391,0.4854,0.0580,1.350
18:11:25:749,1.2301,0.4981,0.0912,1.349
18:11:25:750,1.2159,0.5111,0.1229,1.345
18:11:25:750,1.1993,0.5240,0.1530,1.339
18:11:25:751,1.1805,0.5367,0.1821,1.331
18:11:25:752,1.1590,0.5492,0.2080,1.322
18:11:25:753,1.1358,0.5607,0.2290,1.311
18:11:25:754,1.1101,0.5717,0.2448,1.297
18:11:25:756,1.0850,0.5819,0.2585,1.284
18:11:25:757,1.0635,0.5915,0.2693,1.273
18:11:25:759,1.0439,0.5998,0.2739,1.262
18:11:25:761,1.0263,0.6049,0.2747,1.250
18:11:25:763,1.0097,0.6078,0.2715,1.237
18:11:25:765,0.9963,0.6093,0.2683,1.227
18:11:25:767,0.9841,0.6091,0.2629,1.215
18:11:25:769,0.9704,0.6066,0.2549,1.201
18:11:25:772,0.9589,0.6027,0.2470,1.188
18:11:25:774,0.9455,0.5971,0.2375,1.172
18:11:25:775,0.9289,0.5888,0.2251,1.151
18:11:25:777,0.9130,0.5768,0.2131,1.129
18:11:25:779,0.8978,0.5609,0.2028,1.106
18:11:25:781,0.8832,0.5424,0.1938,1.082
18:11:25:783,0.8710,0.5228,0.1860,1.060
18:11:25:785,0.8602,0.5013,0.1826,1.039
18:11:25:793,0.8504,0.4796,0.1823,1.020
18:11:25:795,0.8397,0.4581,0.1845,1.000
18:11:25:797,0.8277,0.4376,0.1894,0.981
18:11:25:798,0.8153,0.4178,0.1965,0.962
18:11:25:800,0.8025,0.3980,0.2082,0.945
18:11:25:801,0.7901,0.3784,0.2263,0.929
18:11:25:803,0.7815,0.3596,0.2475,0.920
18:11:25:805,0.7786,0.3511,0.2590,0.917
18:11:25:806,0.7764,0.3342,0.2834,0.915
18:11:25:808,0.7766,0.3176,0.3081,0.917
18:11:25:809,0.7769,0.3029,0.3306,0.920
18:11:25:811,0.7808,0.2897,0.3526,0.927
18:11:25:812,0.7916,0.2778,0.3738,0.940
18:11:25:813,0.8099,0.2675,0.3939,0.961
18:11:25:823,0.8258,0.2585,0.4154,0.981
18:11:25:825,0.8414,0.2487,0.4361,1.000
18:11:25:826,0.8602,0.2411,0.4545,1.022
18:11:25:827,0.8819,0.2348,0.4713,1.046
18:11:25:828,0.9066,0.2274,0.4860,1.072
18:11:25:829,0.9279,0.2218,0.5019,1.096
18:11:25:830,0.9494,0.2169,0.5151,1.119
18:11:25:831,0.9719,0.2123,0.5221,1.141
18:11:25:832,0.9926,0.2081,0.5248,1.159
18:11:25:833,1.0122,0.2028,0.5234,1.174
18:11:25:835,1.0305,0.1962,0.5170,1.185
18:11:25:838,1.0476,0.1903,0.5072,1.195
18:11:25:840,1.0632,0.1845,0.4943,1.202
18:11:25:841,1.0771,0.1793,0.4789,1.207
18:11:25:843,1.0877,0.1747,0.4618,1.208
18:11:25:844,1.0950,0.1708,0.4432,1.207
18:11:25:846,1.1008,0.1688,0.4229,1.204
18:11:25:848,1.1033,0.1678,0.4019,1.199
18:11:25:851,1.1030,0.1659,0.3797,1.191
18:11:25:853,1.1023,0.1642,0.3565,1.182
18:11:25:855,1.1021,0.1632,0.3335,1.175
18:11:25:857,1.1050,0.1610,0.3098,1.170
18:11:25:859,1.1072,0.1586,0.2871,1.165
18:11:25:861,1.1072,0.1573,0.2690,1.161
18:11:25:863,1.1118,0.1556,0.2514,1.161
18:11:25:864,1.1201,0.1546,0.2307,1.164
18:11:25:867,1.1299,0.1549,0.2055,1.168
18:11:25:869,1.1399,0.1559,0.1786,1.173
18:11:25:871,1.1458,0.1564,0.1659,1.177
18:11:25:873,1.1580,0.1581,0.1427,1.186
18:11:25:875,1.1695,0.1603,0.1200,1.194
18:11:25:877,1.1805,0.1634,0.0970,1.203
18:11:25:879,1.1898,0.1666,0.0753,1.211
18:11:25:881,1.1973,0.1695,0.0526,1.217
18:11:25:883,1.2022,0.1713,0.0301,1.221
18:11:25:885,1.2022,0.1710,0.0088,1.221
18:11:25:888,1.1993,0.1688,-0.0124,1.217
18:11:25:890,1.1942,0.1666,-0.0324,1.212
18:11:25:891,1.1851,0.1639,-0.0498,1.203
18:11:25:893,1.1717,0.1595,-0.0644,1.189
18:11:25:895,1.1546,0.1529,-0.0759,1.172
18:11:25:897,1.1321,0.1454,-0.0845,1.149
18:11:25:899,1.1040,0.1375,-0.0891,1.120
18:11:25:901,1.0723,0.1283,-0.0913,1.088
18:11:25:903,1.0373,0.1160,-0.0913,1.051
18:11:25:905,1.0036,0.1016,-0.0894,1.016
18:11:25:911,0.9714,0.0867,-0.0852,0.981
18:11:25:913,0.9384,0.0723,-0.0803,0.947
18:11:25:914,0.9049,0.0577,-0.0767,0.911
18:11:25:915,0.8719,0.0423,-0.0747,0.877
18:11:25:915,0.8402,0.0271,-0.0769,0.844
18:11:25:917,0.8104,0.0132,-0.0806,0.813
18:11:25:919,0.7820,0.0012,-0.0813,0.784
18:11:25:940,0.7549,-0.0095,-0.0784,0.757
18:11:25:942,0.7302,-0.0203,-0.0759,0.731
18:11:25:943,0.7075,-0.0291,-0.0742,0.708
18:11:25:944,0.6870,-0.0357,-0.0715,0.687
18:11:25:945,0.6696,-0.0398,-0.0696,0.670
18:11:25:945,0.6565,-0.0428,-0.0681,0.657
18:11:25:946,0.6481,-0.0452,-0.0681,0.648
18:11:25:946,0.6425,-0.0462,-0.0693,0.643
18:11:25:947,0.6386,-0.0457,-0.0725,0.639
18:11:25:948,0.6362,-0.0437,-0.0776,0.637
18:11:25:949,0.6342,-0.0428,-0.0840,0.636
18:11:25:950,0.6335,-0.0410,-0.0923,0.636
18:11:25:950,0.6335,-0.0381,-0.1023,0.637
18:11:25:951,0.6342,-0.0342,-0.1131,0.640
18:11:25:952,0.6350,-0.0320,-0.1187,0.641
18:11:25:952,0.6357,-0.0271,-0.1299,0.644
18:11:25:953,0.6372,-0.0220,-0.1390,0.647
18:11:25:956,0.6391,-0.0156,-0.1451,0.651
18:11:25:957,0.6420,-0.0093,-0.1465,0.654
18:11:25:959,0.6462,-0.0032,-0.1443,0.658
18:11:25:960,0.6513,0.0044,-0.1370,0.663
18:11:25:963,0.6560,0.0137,-0.1243,0.666
18:11:25:965,0.6582,0.0230,-0.1079,0.666
18:11:25:968,0.6574,0.0315,-0.0916,0.665
18:11:25:969,0.6569,0.0391,-0.0776,0.664
18:11:25:972,0.6579,0.0459,-0.0674,0.665
18:11:25:973,0.6599,0.0508,-0.0578,0.667
18:11:25:975,0.6611,0.0550,-0.0476,0.668
18:11:25:977,0.6626,0.0599,-0.0381,0.670
18:11:25:979,0.6657,0.0660,-0.0280,0.674
18:11:25:981,0.6696,0.0711,-0.0180,0.679
18:11:25:983,0.6743,0.0755,-0.0070,0.684
18:11:25:984,0.6792,0.0801,0.0064,0.690
18:11:25:987,0.6850,0.0855,0.0220,0.698
18:11:25:992,0.6909,0.0904,0.0384,0.705
18:11:25:994,0.6943,0.0955,0.0531,0.711
18:11:25:995,0.6975,0.0985,0.0648,0.716
18:11:25:996,0.7014,0.1009,0.0736,0.721
18:11:25:997,0.7060,0.1029,0.0797,0.727
18:11:25:998,0.7104,0.1046,0.0848,0.732
18:11:26:000,0.7168,0.1063,0.0880,0.739
18:11:26:002,0.7244,0.1080,0.0895,0.747
18:11:26:021,0.7324,0.1087,0.0904,0.755
18:11:26:022,0.7410,0.1090,0.0887,0.763
18:11:26:023,0.7503,0.1087,0.0839,0.772
18:11:26:024,0.7598,0.1080,0.0775,0.780
18:11:26:025,0.7701,0.1080,0.0709,0.789
18:11:26:025,0.7815,0.1073,0.0633,0.799
18:11:26:026,0.7952,0.1055,0.0543,0.812
18:11:26:027,0.8091,0.1036,0.0443,0.824
18:11:26:028,0.8226,0.1019,0.0335,0.836
18:11:26:028,0.8370,0.1004,0.0220,0.849
18:11:26:029,0.8521,0.0997,0.0103,0.864
18:11:26:030,0.8670,0.0992,0.0001,0.878
18:11:26:030,0.8741,0.0989,-0.0051,0.885
18:11:26:031,0.8878,0.0987,-0.0151,0.898
18:11:26:032,0.8995,0.0975,-0.0258,0.910
18:11:26:035,0.9091,0.0963,-0.0349,0.919
18:11:26:037,0.9179,0.0953,-0.0434,0.928
18:11:26:039,0.9252,0.0960,-0.0522,0.935
18:11:26:042,0.9298,0.0967,-0.0598,0.940
18:11:26:043,0.9330,0.0965,-0.0666,0.944
18:11:26:045,0.9354,0.0958,-0.0737,0.946
