time,gFx,gFy,gFz,0
17:18:25:962,-0.3740,0.7131,0.5041,0.997
17:18:25:965,-0.3738,0.7122,0.5033,0.996
17:18:25:966,-0.3733,0.7112,0.5026,0.995
17:18:25:968,-0.3731,0.7109,0.5036,0.995
17:18:25:971,-0.3726,0.7112,0.5048,0.996
17:18:25:973,-0.3726,0.7112,0.5050,0.996
17:18:25:974,-0.3733,0.7117,0.5063,0.997
17:18:25:976,-0.3740,0.7129,0.5070,0.999
17:18:25:978,-0.3748,0.7146,0.5077,1.001
17:18:25:980,-0.3760,0.7153,0.5094,1.003
17:18:25:982,-0.3770,0.7158,0.5109,1.004
17:18:25:984,-0.3775,0.7168,0.5114,1.005
17:18:25:988,-0.3767,0.7175,0.5121,1.006
17:18:25:989,-0.3753,0.7192,0.5126,1.007
17:18:25:991,-0.3753,0.7195,0.5131,1.007
17:18:25:992,-0.3750,0.7197,0.5131,1.007
17:18:25:994,-0.3753,0.7207,0.5131,1.008
17:18:25:997,-0.3762,0.7209,0.5141,1.009
17:18:25:998,-0.3767,0.7209,0.5165,1.011
17:18:26:001,-0.3762,0.7212,0.5187,1.012
17:18:26:002,-0.3765,0.7217,0.5202,1.013
17:18:26:009,-0.3762,0.7224,0.5214,1.014
17:18:26:010,-0.3762,0.7231,0.5234,1.016
17:18:26:011,-0.3765,0.7236,0.5258,1.018
17:18:26:012,-0.3760,0.7236,0.5273,1.018
17:18:26:013,-0.3755,0.7246,0.5280,1.019
17:18:26:015,-0.3750,0.7251,0.5290,1.020
17:18:26:017,-0.3740,0.7256,0.5285,1.020
17:18:26:018,-0.3735,0.7258,0.5275,1.019
17:18:26:029,-0.3735,0.7258,0.5268,1.019
17:18:26:030,-0.3735,0.7251,0.5256,1.018
17:18:26:032,-0.3735,0.7241,0.5243,1.016
17:18:26:033,-0.3731,0.7239,0.5238,1.016
17:18:26:034,-0.3723,0.7234,0.5231,1.015
17:18:26:034,-0.3716,0.7239,0.5216,1.014
17:18:26:035,-0.3706,0.7244,0.5209,1.014
17:18:26:036,-0.3701,0.7236,0.5202,1.012
17:18:26:037,-0.3699,0.7227,0.5180,1.010
17:18:26:042,-0.3701,0.7209,0.5155,1.008
17:18:26:043,-0.3694,0.7207,0.5138,1.007
17:18:26:044,-0.3689,0.7209,0.5129,1.006
17:18:26:045,-0.3704,0.7217,0.5126,1.007
17:18:26:046,-0.3718,0.7209,0.5124,1.007
17:18:26:048,-0.3728,0.7202,0.5109,1.006
17:18:26:050,-0.3735,0.7200,0.5082,1.005
17:18:26:052,-0.3721,0.7205,0.5050,1.003
17:18:26:055,-0.3709,0.7214,0.5009,1.001
17:18:26:056,-0.3699,0.7217,0.4977,0.999
17:18:26:058,-0.3691,0.7219,0.4958,0.998
17:18:26:060,-0.3682,0.7222,0.4940,0.997
17:18:26:062,-0.3674,0.7224,0.4931,0.996
17:18:26:064,-0.3665,0.7229,0.4904,0.995
17:18:26:066,-0.3660,0.7234,0.4877,0.994
17:18:26:068,-0.3650,0.7236,0.4852,0.992
17:18:26:071,-0.3633,0.7241,0.4833,0.991
17:18:26:073,-0.3628,0.7239,0.4828,0.990
17:18:26:075,-0.3633,0.7229,0.4833,0.990
17:18:26:077,-0.3626,0.7222,0.4835,0.989
17:18:26:078,-0.3616,0.7229,0.4835,0.990
17:18:26:080,-0.3613,0.7224,0.4828,0.989
17:18:26:082,-0.3613,0.7217,0.4828,0.988
17:18:26:084,-0.3623,0.7209,0.4843,0.989
17:18:26:086,-0.3635,0.7195,0.4860,0.989
17:18:26:090,-0.3640,0.7187,0.4892,0.990
17:18:26:092,-0.3643,0.7175,0.4921,0.991
17:18:26:093,-0.3650,0.7158,0.4936,0.991
17:18:26:094,-0.3667,0.7148,0.4948,0.991
17:18:26:096,-0.3674,0.7146,0.4960,0.992
17:18:26:098,-0.3677,0.7141,0.4970,0.992
17:18:26:100,-0.3687,0.7136,0.4977,0.992
17:18:26:102,-0.3704,0.7134,0.4999,0.994
17:18:26:108,-0.3721,0.7136,0.5019,0.996
17:18:26:110,-0.3740,0.7136,0.5036,0.997
17:18:26:111,-0.3760,0.7126,0.5058,0.999
17:18:26:112,-0.3779,0.7129,0.5080,1.001
17:18:26:113,-0.3792,0.7139,0.5092,1.003
17:18:26:114,-0.3801,0.7139,0.5099,1.003
17:18:26:117,-0.3811,0.7136,0.5107,1.004
17:18:26:118,-0.3816,0.7144,0.5121,1.005
17:18:26:123,-0.3826,0.7144,0.5138,1.007
17:18:26:125,-0.3838,0.7144,0.5155,1.008
17:18:26:126,-0.3838,0.7136,0.5168,1.008
17:18:26:127,-0.3831,0.7134,0.5180,1.008
17:18:26:128,-0.3836,0.7131,0.5192,1.009
17:18:26:130,-0.3840,0.7129,0.5204,1.010
17:18:26:132,-0.3838,0.7134,0.5216,1.011
17:18:26:134,-0.3838,0.7136,0.5229,1.011
17:18:26:136,-0.3833,0.7144,0.5241,1.012
17:18:26:138,-0.3828,0.7136,0.5253,1.012
17:18:26:141,-0.3836,0.7131,0.5260,1.013
17:18:26:142,-0.3840,0.7134,0.5263,1.013
17:18:26:144,-0.3845,0.7139,0.5270,1.014
17:18:26:147,-0.3845,0.7139,0.5268,1.014
17:18:26:149,-0.3850,0.7144,0.5258,1.014
17:18:26:150,-0.3853,0.7148,0.5265,1.015
17:18:26:152,-0.3860,0.7148,0.5278,1.016
17:18:26:155,-0.3870,0.7151,0.5287,1.017
17:18:26:156,-0.3882,0.7156,0.5285,1.018
17:18:26:158,-0.3882,0.7163,0.5278,1.018
17:18:26:160,-0.3875,0.7168,0.5270,1.017
17:18:26:162,-0.3860,0.7178,0.5268,1.017
17:18:26:164,-0.3848,0.7187,0.5263,1.017
17:18:26:166,-0.3840,0.7187,0.5251,1.016
17:18:26:168,-0.3840,0.7183,0.5231,1.015
17:18:26:170,-0.3831,0.7178,0.5214,1.013
17:18:26:174,-0.3816,0.7178,0.5199,1.012
17:18:26:175,-0.3806,0.7180,0.5182,1.011
17:18:26:176,-0.3801,0.7183,0.5170,1.010
17:18:26:178,-0.3789,0.7183,0.5168,1.010
17:18:26:180,-0.3782,0.7183,0.5160,1.009
17:18:26:182,-0.3779,0.7185,0.5158,1.009
17:18:26:184,-0.3784,0.7195,0.5155,1.010
17:18:26:186,-0.3775,0.7200,0.5163,1.010
17:18:26:190,-0.3753,0.7197,0.5163,1.009
17:18:26:191,-0.3735,0.7197,0.5170,1.009
17:18:26:192,-0.3733,0.7202,0.5177,1.010
17:18:26:194,-0.3726,0.7205,0.5182,1.010
17:18:26:196,-0.3718,0.7214,0.5182,1.010
17:18:26:198,-0.3711,0.7219,0.5190,1.011
17:18:26:200,-0.3699,0.7217,0.5192,1.010
17:18:26:202,-0.3691,0.7217,0.5197,1.010
17:18:26:208,-0.3694,0.7224,0.5192,1.011
17:18:26:210,-0.3689,0.7227,0.5190,1.011
17:18:26:211,-0.3672,0.7234,0.5187,1.010
17:18:26:212,-0.3655,0.7229,0.5190,1.009
17:18:26:215,-0.3647,0.7224,0.5187,1.009
17:18:26:216,-0.3650,0.7222,0.5190,1.009
17:18:26:217,-0.3650,0.7224,0.5192,1.009
17:18:26:218,-0.3643,0.7222,0.5202,1.009
17:18:26:220,-0.3643,0.7222,0.5207,1.009
17:18:26:224,-0.3638,0.7222,0.5219,1.010
17:18:26:225,-0.3638,0.7209,0.5216,1.009
17:18:26:227,-0.3640,0.7202,0.5219,1.008
17:18:26:228,-0.3640,0.7202,0.5221,1.009
17:18:26:230,-0.3638,0.7205,0.5219,1.009
17:18:26:232,-0.3633,0.7205,0.5214,1.008
17:18:26:234,-0.3630,0.7197,0.5214,1.007
17:18:26:236,-0.3643,0.7190,0.5207,1.007
17:18:26:238,-0.3645,0.7187,0.5197,1.006
17:18:26:240,-0.3645,0.7185,0.5199,1.006
17:18:26:242,-0.3647,0.7175,0.5199,1.006
17:18:26:244,-0.3643,0.7180,0.5187,1.005
17:18:26:246,-0.3638,0.7180,0.5175,1.004
17:18:26:248,-0.3633,0.7175,0.5158,1.003
17:18:26:250,-0.3626,0.7170,0.5146,1.002
17:18:26:252,-0.3623,0.7166,0.5136,1.001
17:18:26:256,-0.3621,0.7163,0.5126,1.000
17:18:26:258,-0.3618,0.7173,0.5126,1.000
17:18:26:260,-0.3626,0.7183,0.5114,1.001
17:18:26:261,-0.3643,0.7187,0.5099,1.001
17:18:26:262,-0.3652,0.7183,0.5085,1.000
17:18:26:264,-0.3665,0.7185,0.5075,1.000
17:18:26:266,-0.3682,0.7192,0.5065,1.001
17:18:26:268,-0.3691,0.7207,0.5050,1.002
17:18:26:270,-0.3701,0.7214,0.5033,1.002
17:18:26:275,-0.3711,0.7222,0.5019,1.002
17:18:26:276,-0.3721,0.7231,0.5006,1.002
17:18:26:277,-0.3723,0.7241,0.4999,1.003
17:18:26:278,-0.3731,0.7244,0.4994,1.003
17:18:26:280,-0.3738,0.7244,0.4982,1.003
17:18:26:282,-0.3740,0.7251,0.4975,1.003
17:18:26:284,-0.3748,0.7258,0.4970,1.004
17:18:26:286,-0.3750,0.7256,0.4967,1.003
17:18:26:289,-0.3750,0.7244,0.4965,1.002
17:18:26:291,-0.3757,0.7244,0.4958,1.002
17:18:26:292,-0.3767,0.7239,0.4958,1.002
17:18:26:294,-0.3775,0.7224,0.4960,1.002
17:18:26:296,-0.3777,0.7207,0.4967,1.001
17:18:26:298,-0.3777,0.7197,0.4970,1.000
17:18:26:300,-0.3777,0.7197,0.4970,1.000
17:18:26:302,-0.3777,0.7192,0.4977,1.000
17:18:26:304,-0.3782,0.7183,0.4984,1.000
17:18:26:310,-0.3782,0.7175,0.4992,1.000
17:18:26:312,-0.3789,0.7173,0.5001,1.000
17:18:26:313,-0.3792,0.7173,0.5009,1.001
17:18:26:314,-0.3787,0.7163,0.5019,1.000
17:18:26:315,-0.3792,0.7153,0.5028,1.000
17:18:26:316,-0.3806,0.7148,0.5041,1.001
17:18:26:318,-0.3814,0.7146,0.5065,1.002
17:18:26:320,-0.3821,0.7144,0.5077,1.003
17:18:26:324,-0.3843,0.7136,0.5080,1.004
17:18:26:326,-0.3855,0.7131,0.5087,1.004
17:18:26:328,-0.3862,0.7131,0.5094,1.005
17:18:26:329,-0.3870,0.7136,0.5092,1.005
17:18:26:330,-0.3880,0.7141,0.5082,1.006
17:18:26:332,-0.3889,0.7144,0.5077,1.006
17:18:26:334,-0.3894,0.7139,0.5075,1.006
17:18:26:336,-0.3894,0.7139,0.5072,1.005
17:18:26:339,-0.3892,0.7139,0.5070,1.005
17:18:26:340,-0.3889,0.7144,0.5060,1.005
17:18:26:342,-0.3882,0.7139,0.5055,1.004
17:18:26:344,-0.3870,0.7131,0.5058,1.003
17:18:26:348,-0.3860,0.7131,0.5060,1.003
17:18:26:349,-0.3850,0.7136,0.5063,1.003
17:18:26:350,-0.3843,0.7144,0.5077,1.004
17:18:26:352,-0.3836,0.7146,0.5087,1.004
17:18:26:354,-0.3836,0.7151,0.5099,1.006
17:18:26:356,-0.3836,0.7158,0.5114,1.007
17:18:26:360,-0.3833,0.7158,0.5129,1.008
17:18:26:362,-0.3838,0.7153,0.5143,1.008
17:18:26:363,-0.3840,0.7158,0.5155,1.009
17:18:26:365,-0.3836,0.7168,0.5151,1.010
17:18:26:367,-0.3828,0.7178,0.5146,1.010
17:18:26:368,-0.3823,0.7178,0.5143,1.009
17:18:26:370,-0.3826,0.7178,0.5141,1.009
17:18:26:372,-0.3838,0.7178,0.5136,1.010
17:18:26:375,-0.3840,0.7173,0.5133,1.009
17:18:26:376,-0.3843,0.7175,0.5131,1.009
17:18:26:377,-0.3843,0.7180,0.5126,1.009
17:18:26:379,-0.3840,0.7178,0.5126,1.009
17:18:26:381,-0.3845,0.7187,0.5129,1.010
17:18:26:383,-0.3858,0.7195,0.5133,1.011
17:18:26:385,-0.3862,0.7197,0.5133,1.012
17:18:26:389,-0.3867,0.7205,0.5155,1.014
17:18:26:390,-0.3867,0.7205,0.5168,1.014
17:18:26:392,-0.3872,0.7200,0.5173,1.014
17:18:26:393,-0.3877,0.7200,0.5185,1.015
17:18:26:395,-0.3872,0.7212,0.5197,1.017
17:18:26:397,-0.3867,0.7219,0.5209,1.018
17:18:26:400,-0.3860,0.7217,0.5216,1.018
17:18:26:402,-0.3843,0.7209,0.5219,1.017
17:18:26:404,-0.3831,0.7202,0.5221,1.016
17:18:26:410,-0.3821,0.7205,0.5236,1.016
17:18:26:411,-0.3797,0.7200,0.5229,1.015
17:18:26:412,-0.3775,0.7200,0.5207,1.013
17:18:26:413,-0.3760,0.7197,0.5194,1.011
17:18:26:414,-0.3745,0.7187,0.5192,1.010
17:18:26:416,-0.3726,0.7180,0.5180,1.008
17:18:26:417,-0.3709,0.7175,0.5165,1.006
17:18:26:420,-0.3694,0.7173,0.5160,1.005
17:18:26:423,-0.3682,0.7178,0.5158,1.005
17:18:26:424,-0.3674,0.7185,0.5163,1.005
17:18:26:425,-0.3672,0.7187,0.5173,1.006
17:18:26:427,-0.3662,0.7190,0.5175,1.006
17:18:26:429,-0.3650,0.7190,0.5170,1.005
17:18:26:431,-0.3647,0.7180,0.5163,1.004
17:18:26:433,-0.3635,0.7178,0.5165,1.004
17:18:26:435,-0.3633,0.7180,0.5173,1.004
17:18:26:438,-0.3643,0.7178,0.5170,1.004
17:18:26:440,-0.3657,0.7180,0.5163,1.004
17:18:26:443,-0.3665,0.7185,0.5155,1.005
17:18:26:444,-0.3667,0.7192,0.5148,1.005
17:18:26:445,-0.3660,0.7190,0.5136,1.004
17:18:26:448,-0.3657,0.7180,0.5124,1.002
17:18:26:450,-0.3660,0.7178,0.5119,1.002
17:18:26:451,-0.3667,0.7185,0.5111,1.002
17:18:26:454,-0.3667,0.7195,0.5107,1.003
17:18:26:457,-0.3662,0.7187,0.5099,1.002
17:18:26:459,-0.3660,0.7180,0.5092,1.001
17:18:26:460,-0.3655,0.7190,0.5094,1.001
17:18:26:462,-0.3652,0.7202,0.5094,1.002
17:18:26:464,-0.3650,0.7200,0.5087,1.002
17:18:26:466,-0.3650,0.7200,0.5085,1.002
17:18:26:467,-0.3660,0.7200,0.5085,1.002
17:18:26:470,-0.3669,0.7197,0.5087,1.002
17:18:26:473,-0.3687,0.7202,0.5089,1.003
17:18:26:474,-0.3691,0.7209,0.5087,1.004
17:18:26:476,-0.3687,0.7217,0.5089,1.004
17:18:26:478,-0.3696,0.7222,0.5092,1.005
17:18:26:479,-0.3709,0.7229,0.5087,1.006
17:18:26:481,-0.3723,0.7234,0.5085,1.007
17:18:26:483,-0.3728,0.7231,0.5080,1.007
17:18:26:485,-0.3735,0.7231,0.5080,1.007
17:18:26:488,-0.3745,0.7229,0.5075,1.007
17:18:26:490,-0.3755,0.7234,0.5077,1.008
17:18:26:492,-0.3770,0.7241,0.5077,1.009
17:18:26:493,-0.3784,0.7234,0.5080,1.009
17:18:26:496,-0.3797,0.7229,0.5082,1.009
17:18:26:498,-0.3797,0.7222,0.5085,1.009
17:18:26:499,-0.3806,0.7214,0.5085,1.008
17:18:26:501,-0.3811,0.7209,0.5085,1.008
17:18:26:504,-0.3811,0.7200,0.5075,1.007
17:18:26:510,-0.3806,0.7197,0.5060,1.006
17:18:26:512,-0.3804,0.7200,0.5053,1.006
17:18:26:513,-0.3804,0.7192,0.5043,1.005
17:18:26:514,-0.3804,0.7180,0.5036,1.003
17:18:26:514,-0.3801,0.7173,0.5028,1.002
17:18:26:516,-0.3794,0.7173,0.5014,1.001
17:18:26:518,-0.3784,0.7168,0.5009,1.000
17:18:26:519,-0.3784,0.7161,0.5006,0.999
17:18:26:521,-0.3789,0.7158,0.5006,0.999
17:18:26:526,-0.3799,0.7158,0.5009,1.000
17:18:26:528,-0.3801,0.7161,0.5014,1.000
17:18:26:529,-0.3799,0.7153,0.5009,1.000
17:18:26:530,-0.3797,0.7144,0.5001,0.998
17:18:26:531,-0.3797,0.7144,0.5001,0.998
17:18:26:534,-0.3799,0.7141,0.5001,0.998
17:18:26:535,-0.3799,0.7141,0.5001,0.998
17:18:26:537,-0.3799,0.7136,0.5006,0.998
17:18:26:542,-0.3809,0.7136,0.5006,0.999
17:18:26:544,-0.3816,0.7139,0.5009,0.999
17:18:26:545,-0.3814,0.7146,0.5009,1.000
17:18:26:546,-0.3814,0.7151,0.5016,1.000
17:18:26:548,-0.3823,0.7151,0.5023,1.001
17:18:26:549,-0.3831,0.7156,0.5043,1.003
17:18:26:551,-0.3836,0.7151,0.5063,1.004
17:18:26:553,-0.3843,0.7161,0.5077,1.005
17:18:26:557,-0.3840,0.7175,0.5085,1.007
17:18:26:559,-0.3831,0.7180,0.5102,1.008
17:18:26:561,-0.3831,0.7185,0.5119,1.009
17:18:26:563,-0.3836,0.7192,0.5129,1.010
17:18:26:568,-0.3840,0.7197,0.5146,1.012
17:18:26:569,-0.3840,0.7207,0.5170,1.014
17:18:26:570,-0.3843,0.7217,0.5187,1.015
17:18:26:572,-0.3843,0.7214,0.5212,1.017
17:18:26:573,-0.3843,0.7214,0.5236,1.018
17:18:26:574,-0.3845,0.7219,0.5241,1.019
17:18:26:575,-0.3843,0.7217,0.5238,1.018
17:18:26:579,-0.3843,0.7219,0.5243,1.019
17:18:26:580,-0.3838,0.7222,0.5256,1.019
17:18:26:581,-0.3833,0.7219,0.5270,1.020
17:18:26:584,-0.3831,0.7207,0.5268,1.019
17:18:26:585,-0.3816,0.7200,0.5258,1.017
17:18:26:587,-0.3799,0.7197,0.5243,1.015
17:18:26:593,-0.3782,0.7192,0.5226,1.013
17:18:26:595,-0.3772,0.7190,0.5209,1.012
17:18:26:596,-0.3762,0.7183,0.5204,1.011
17:18:26:598,-0.3755,0.7178,0.5204,1.010
17:18:26:599,-0.3753,0.7168,0.5202,1.009
17:18:26:600,-0.3755,0.7166,0.5187,1.008
17:18:26:601,-0.3753,0.7161,0.5168,1.007
17:18:26:603,-0.3745,0.7151,0.5155,1.005
17:18:26:606,-0.3735,0.7153,0.5141,1.004
17:18:26:608,-0.3740,0.7161,0.5126,1.004
17:18:26:609,-0.3748,0.7161,0.5121,1.004
17:18:26:611,-0.3755,0.7161,0.5116,1.004
17:18:26:615,-0.3755,0.7153,0.5107,1.003
17:18:26:616,-0.3755,0.7156,0.5097,1.003
17:18:26:617,-0.3757,0.7163,0.5092,1.003
17:18:26:619,-0.3765,0.7173,0.5080,1.003
17:18:26:621,-0.3767,0.7185,0.5063,1.004
17:18:26:624,-0.3772,0.7195,0.5050,1.004
17:18:26:626,-0.3775,0.7190,0.5038,1.003
17:18:26:627,-0.3782,0.7187,0.5021,1.002
17:18:26:629,-0.3789,0.7192,0.5011,1.002
17:18:26:631,-0.3787,0.7200,0.5009,1.003
17:18:26:634,-0.3777,0.7202,0.5009,1.002
17:18:26:635,-0.3772,0.7195,0.5006,1.002
17:18:26:637,-0.3762,0.7192,0.4994,1.000
17:18:26:641,-0.3757,0.7197,0.4977,1.000
17:18:26:643,-0.3753,0.7207,0.4967,1.000
17:18:26:645,-0.3740,0.7207,0.4962,0.999
17:18:26:646,-0.3728,0.7202,0.4955,0.998
17:18:26:647,-0.3723,0.7202,0.4940,0.997
17:18:26:649,-0.3721,0.7209,0.4940,0.997
17:18:26:651,-0.3713,0.7209,0.4940,0.997
17:18:26:653,-0.3706,0.7207,0.4943,0.997
17:18:26:655,-0.3704,0.7205,0.4940,0.996
17:18:26:658,-0.3709,0.7202,0.4940,0.996
17:18:26:661,-0.3711,0.7205,0.4943,0.997
17:18:26:662,-0.3713,0.7200,0.4940,0.996
17:18:26:663,-0.3709,0.7200,0.4943,0.996
17:18:26:665,-0.3706,0.7192,0.4948,0.996
17:18:26:667,-0.3709,0.7187,0.4953,0.996
17:18:26:669,-0.3718,0.7192,0.4960,0.997
17:18:26:671,-0.3723,0.7195,0.4962,0.997
17:18:26:673,-0.3726,0.7192,0.4958,0.997
17:18:26:675,-0.3726,0.7190,0.4960,0.997
17:18:26:677,-0.3731,0.7190,0.4965,0.998
17:18:26:682,-0.3738,0.7187,0.4975,0.998
17:18:26:684,-0.3743,0.7190,0.4987,0.999
17:18:26:685,-0.3755,0.7200,0.5001,1.001
17:18:26:686,-0.3767,0.7192,0.5016,1.002
17:18:26:687,-0.3765,0.7197,0.5031,1.003
17:18:26:692,-0.3767,0.7209,0.5041,1.004
17:18:26:694,-0.3779,0.7214,0.5041,1.005
17:18:26:695,-0.3789,0.7209,0.5050,1.006
17:18:26:696,-0.3792,0.7214,0.5070,1.007
17:18:26:697,-0.3792,0.7227,0.5075,1.008
17:18:26:699,-0.3794,0.7227,0.5077,1.009
17:18:26:701,-0.3806,0.7217,0.5082,1.009
17:18:26:703,-0.3809,0.7217,0.5082,1.009
17:18:26:706,-0.3801,0.7217,0.5089,1.009
17:18:26:708,-0.3801,0.7217,0.5107,1.010
17:18:26:709,-0.3797,0.7217,0.5131,1.011
17:18:26:711,-0.3792,0.7219,0.5146,1.011
17:18:26:713,-0.3789,0.7217,0.5151,1.011
17:18:26:715,-0.3784,0.7217,0.5158,1.012
17:18:26:717,-0.3782,0.7207,0.5168,1.011
17:18:26:719,-0.3775,0.7205,0.5177,1.011
17:18:26:721,-0.3767,0.7209,0.5192,1.012
17:18:26:724,-0.3760,0.7212,0.5202,1.013
17:18:26:726,-0.3755,0.7209,0.5219,1.013
17:18:26:727,-0.3750,0.7205,0.5229,1.013
17:18:26:729,-0.3748,0.7200,0.5231,1.013
17:18:26:731,-0.3748,0.7202,0.5236,1.013
17:18:26:733,-0.3738,0.7200,0.5246,1.013
17:18:26:735,-0.3726,0.7190,0.5243,1.012
17:18:26:737,-0.3726,0.7170,0.5243,1.010
17:18:26:740,-0.3728,0.7158,0.5234,1.009
17:18:26:741,-0.3723,0.7153,0.5221,1.008
17:18:26:744,-0.3716,0.7146,0.5212,1.007
17:18:26:745,-0.3706,0.7144,0.5204,1.006
17:18:26:747,-0.3699,0.7139,0.5202,1.005
17:18:26:749,-0.3687,0.7136,0.5199,1.004
17:18:26:751,-0.3682,0.7129,0.5197,1.003
17:18:26:753,-0.3679,0.7124,0.5194,1.003
17:18:26:755,-0.3684,0.7131,0.5197,1.004
17:18:26:757,-0.3684,0.7134,0.5204,1.004
17:18:26:759,-0.3689,0.7131,0.5199,1.004
17:18:26:761,-0.3704,0.7139,0.5187,1.004
17:18:26:763,-0.3711,0.7148,0.5180,1.005
17:18:26:765,-0.3716,0.7153,0.5180,1.005
17:18:26:767,-0.3733,0.7163,0.5173,1.006
17:18:26:769,-0.3755,0.7170,0.5170,1.008
17:18:26:771,-0.3782,0.7175,0.5160,1.009
17:18:26:775,-0.3809,0.7185,0.5146,1.010
17:18:26:776,-0.3836,0.7197,0.5133,1.011
17:18:26:778,-0.3848,0.7207,0.5126,1.012
17:18:26:779,-0.3870,0.7224,0.5124,1.014
17:18:26:781,-0.3897,0.7244,0.5119,1.016
17:18:26:783,-0.3916,0.7253,0.5109,1.017
17:18:26:785,-0.3919,0.7256,0.5099,1.017
17:18:26:787,-0.3919,0.7258,0.5099,1.017
17:18:26:789,-0.3921,0.7261,0.5097,1.017
17:18:26:791,-0.3916,0.7266,0.5077,1.016
17:18:26:793,-0.3902,0.7275,0.5065,1.016
17:18:26:795,-0.3887,0.7278,0.5065,1.015
17:18:26:797,-0.3870,0.7271,0.5072,1.015
17:18:26:799,-0.3855,0.7256,0.5070,1.013
17:18:26:801,-0.3843,0.7246,0.5063,1.011
17:18:26:803,-0.3823,0.7239,0.5058,1.010
17:18:26:805,-0.3797,0.7224,0.5055,1.007
17:18:26:809,-0.3777,0.7212,0.5058,1.006
17:18:26:810,-0.3755,0.7200,0.5050,1.004
17:18:26:811,-0.3740,0.7180,0.5048,1.001
17:18:26:813,-0.3731,0.7166,0.5045,1.000
17:18:26:815,-0.3726,0.7161,0.5041,0.999
17:18:26:817,-0.3718,0.7158,0.5043,0.999
17:18:26:819,-0.3713,0.7144,0.5050,0.998
17:18:26:821,-0.3721,0.7131,0.5055,0.997
17:18:26:823,-0.3728,0.7124,0.5060,0.997
17:18:26:825,-0.3733,0.7122,0.5060,0.997
17:18:26:827,-0.3735,0.7124,0.5060,0.998
17:18:26:829,-0.3733,0.7134,0.5070,0.999
17:18:26:831,-0.3733,0.7136,0.5082,1.000
17:18:26:833,-0.3735,0.7136,0.5092,1.000
17:18:26:835,-0.3735,0.7139,0.5094,1.001
17:18:26:837,-0.3735,0.7144,0.5094,1.001
17:18:26:838,-0.3738,0.7151,0.5094,1.002
17:18:26:842,-0.3731,0.7156,0.5104,1.002
17:18:26:843,-0.3726,0.7153,0.5107,1.002
17:18:26:845,-0.3721,0.7161,0.5107,1.002
17:18:26:847,-0.3716,0.7173,0.5102,1.003
17:18:26:848,-0.3711,0.7185,0.5099,1.003
17:18:26:851,-0.3709,0.7192,0.5099,1.004
17:18:26:853,-0.3699,0.7197,0.5094,1.004
17:18:26:855,-0.3682,0.7197,0.5082,1.002
17:18:26:858,-0.3669,0.7200,0.5077,1.002
17:18:26:859,-0.3662,0.7207,0.5072,1.002
17:18:26:861,-0.3665,0.7214,0.5075,1.003
17:18:26:862,-0.3679,0.7214,0.5070,1.003
17:18:26:867,-0.3687,0.7212,0.5070,1.003
17:18:26:868,-0.3696,0.7214,0.5077,1.004
17:18:26:869,-0.3713,0.7224,0.5082,1.006
17:18:26:871,-0.3728,0.7231,0.5077,1.006
17:18:26:873,-0.3745,0.7234,0.5077,1.007
17:18:26:875,-0.3760,0.7239,0.5070,1.008
17:18:26:879,-0.3779,0.7239,0.5063,1.008
17:18:26:880,-0.3792,0.7236,0.5060,1.008
17:18:26:882,-0.3804,0.7239,0.5055,1.009
17:18:26:883,-0.3811,0.7246,0.5050,1.009
17:18:26:885,-0.3811,0.7249,0.5050,1.009
17:18:26:887,-0.3816,0.7251,0.5055,1.010
17:18:26:889,-0.3821,0.7253,0.5060,1.011
17:18:26:892,-0.3816,0.7246,0.5055,1.010
17:18:26:893,-0.3811,0.7234,0.5043,1.008
17:18:26:894,-0.3799,0.7234,0.5036,1.007
17:18:26:897,-0.3794,0.7227,0.5036,1.006
17:18:26:899,-0.3789,0.7217,0.5041,1.006
17:18:26:901,-0.3782,0.7207,0.5043,1.005
17:18:26:902,-0.3779,0.7209,0.5043,1.005
17:18:26:905,-0.3782,0.7202,0.5041,1.004
17:18:26:911,-0.3789,0.7192,0.5043,1.004
17:18:26:913,-0.3799,0.7183,0.5050,1.004
17:18:26:914,-0.3804,0.7180,0.5058,1.004
17:18:26:915,-0.3814,0.7175,0.5063,1.005
17:18:26:916,-0.3809,0.7173,0.5065,1.004
17:18:26:918,-0.3792,0.7168,0.5067,1.003
17:18:26:919,-0.3787,0.7166,0.5077,1.004
17:18:26:921,-0.3777,0.7163,0.5092,1.004
17:18:26:922,-0.3765,0.7168,0.5114,1.005
17:18:26:927,-0.3762,0.7161,0.5136,1.005
17:18:26:929,-0.3762,0.7158,0.5151,1.006
17:18:26:930,-0.3760,0.7170,0.5165,1.008
17:18:26:930,-0.3762,0.7178,0.5192,1.010
17:18:26:933,-0.3770,0.7175,0.5212,1.011
17:18:26:934,-0.3782,0.7173,0.5216,1.011
17:18:26:937,-0.3797,0.7178,0.5229,1.013
17:18:26:938,-0.3809,0.7183,0.5236,1.014
17:18:26:944,-0.3814,0.7180,0.5241,1.014
17:18:26:945,-0.3809,0.7180,0.5236,1.014
17:18:26:946,-0.3799,0.7183,0.5238,1.014
17:18:26:947,-0.3797,0.7180,0.5243,1.014
17:18:26:949,-0.3777,0.7178,0.5238,1.013
17:18:26:951,-0.3757,0.7166,0.5221,1.010
17:18:26:953,-0.3750,0.7158,0.5207,1.009
17:18:26:954,-0.3738,0.7146,0.5194,1.006
17:18:26:958,-0.3731,0.7141,0.5192,1.006
